instrument,signal_date,order_date,deal_date,entry_type,amount,entry_price,entry_value,entry_cost,exit_signal_date,exit_date,exit_price,exit_value,exit_cost,gross_pnl,net_pnl,initial_stop,current_stop,R,exit_reason,holding_days,cost_before_return,cost_after_return
SH601288,2025-01-06,2025-01-07,2025-01-07,ema_state,9700,4.880000114440918,47336.001110076904,23.668000555038454,2025-01-17,2025-01-20,4.880000114440918,47336.001110076904,71.00400166511535,0.0,-94.67200222015671,4.4896001052856445,4.4896001052856445,0.3904000091552735,time_stop,13,0.0,-0.0019990004997501865
SH600600,2025-01-06,2025-01-07,2025-01-07,ema_state,100,74.25,7425.0,5.0,2025-01-17,2025-01-20,73.11000061035156,7311.000061035156,10.966500091552735,-113.99993896484375,-129.96643905639667,68.31,68.31,5.939999999999998,time_stop,13,-0.015353527133312289,-0.017492118311762672
SH601398,2025-01-03,2025-01-06,2025-01-06,ema_state,7400,6.320000171661377,46768.00127029419,23.384000635147096,2025-01-20,2025-01-21,6.329999923706055,46841.999435424805,70.26299915313722,73.99816513061523,-19.648834657667614,5.814400157928467,5.814400157928467,0.5056000137329102,time_stop,15,0.0015822392045994262,-0.0004199241921113861
SH601939,2025-01-08,2025-01-09,2025-01-09,ema_state,5700,8.289999961853027,47252.999782562256,23.626499891281128,2025-01-20,2025-01-21,7.949999809265137,45314.99891281128,67.97249836921692,-1938.0008697509766,-2029.5998680114717,7.6267999649047855,7.6267999649047855,0.6631999969482418,time_stop,12,-0.04101328759377845,-0.04293030251113216
SH601838,2025-01-03,2025-01-06,2025-01-06,ema_state,600,15.680000305175781,9408.000183105469,5.0,2025-01-22,2025-01-23,15.75,9450.0,14.175,41.99981689453125,22.824816894531978,14.425600280761719,14.425600280761719,1.2544000244140623,time_stop,17,0.0044642661646577065,0.002424818490442415
SH601988,2025-01-06,2025-01-07,2025-01-07,ema_state,9300,5.059999942779541,47057.99946784973,23.528999733924866,2025-01-22,2025-01-23,5.03000020980835,46779.00195121765,70.16850292682648,-278.9975166320801,-372.69501929283143,4.655199947357178,4.655199947357178,0.4047999954223629,time_stop,16,-0.0059288010494940955,-0.007915949872983363
SH601127,2025-01-02,2025-01-03,2025-01-03,ema_state,300,127.66999816894531,38300.999450683594,19.1504997253418,2025-02-05,2025-02-06,125.45999908447266,37637.9997253418,56.4569995880127,-662.9997253417969,-738.6072246551543,117.4563983154297,117.4563983154297,10.213599853515618,time_stop,34,-0.017310246073225215,-0.019274643382424243
SZ002738,2025-01-15,2025-01-16,2025-01-16,ema_state,1200,37.2400016784668,44688.002014160156,22.344001007080077,2025-02-05,2025-02-06,36.540000915527344,43848.00109863281,65.77200164794922,-840.0009155273438,-928.1169181823745,34.260801544189455,34.260801544189455,2.9792001342773418,time_stop,21,-0.018797012121087336,-0.020758437384213634
SZ002916,2025-01-17,2025-01-20,2025-01-20,ema_state,500,95.66999816894531,47834.999084472656,23.917499542236328,2025-02-05,2025-02-06,92.45999908447266,46229.99954223633,69.34499931335449,-1604.9995422363281,-1698.262041091919,88.0163983154297,88.0163983154297,7.653599853515615,time_stop,17,-0.03355282895275134,-0.03548475733065689
SH605499,2025-01-20,2025-01-21,2025-01-21,ema_state,100,244.25999450683594,24425.999450683594,12.212999725341797,2025-02-05,2025-02-06,227.5500030517578,22755.00030517578,34.13250045776367,-1670.9991455078125,-1717.3446456909173,224.71919494628906,224.71919494628906,19.540799560546873,time_stop,16,-0.06841067645488084,-0.07027292397820939
SZ002938,2025-01-21,2025-01-22,2025-01-22,ema_state,1200,38.709999084472656,46451.99890136719,23.225999450683595,2025-02-05,2025-02-06,38.59000015258789,46308.00018310547,69.46200027465821,-143.99871826171875,-236.686717987062,35.613199157714845,35.613199157714845,3.096799926757811,time_stop,15,-0.003099946647451603,-0.005092750352304305
SH601988,2025-01-23,2025-01-24,2025-01-24,ema_state,9500,5.130000114440918,48735.00108718872,24.36750054359436,2025-02-05,2025-02-06,5.119999885559082,48639.99891281128,72.95999836921692,-95.0021743774414,-192.32967329025269,4.719600105285645,4.719600105285645,0.4104000091552731,time_stop,13,-0.001949362311647003,-0.003944466035161951
SH600016,2025-01-23,2025-01-24,2025-01-24,ema_state,12300,3.9600000381469727,48708.000469207764,24.354000234603884,2025-02-05,2025-02-06,3.9200000762939453,48216.00093841553,72.3240014076233,-491.9995307922363,-588.677532434462,3.643200035095215,3.643200035095215,0.3168000030517577,time_stop,13,-0.010101000370632515,-0.012079808965593738
SH600066,2025-01-14,2025-01-15,2025-01-15,ema_state,1800,26.100000381469727,46980.00068664551,23.490000343322755,2025-02-06,2025-02-07,25.559999465942383,46007.99903869629,69.01199855804444,-972.0016479492188,-1064.5036468505873,24.01200035095215,24.01200035095215,2.088000030517577,time_stop,23,-0.02068968994769553,-0.02264733174690057
SH600919,2025-01-20,2025-01-21,2025-01-21,ema_state,5200,9.25,48100.0,24.05,2025-02-06,2025-02-07,9.220000267028809,47944.001388549805,71.9160020828247,-155.9986114501953,-251.96461353302294,8.51,8.51,0.7400000000000002,time_stop,17,-0.0032432143752639357,-0.005235731687857172
SZ000100,2025-01-13,2025-01-14,2025-01-14,ema_state,9900,4.739999771118164,46925.997734069824,23.462998867034912,2025-02-13,2025-02-14,4.809999942779541,47618.999433517456,71.42849915027618,693.0016994476318,598.1102014303178,4.360799789428711,4.360799789428711,0.3791999816894531,ema60_exit,31,0.014767969418037322,0.012739447740040185
SH600415,2025-01-13,2025-01-14,2025-01-14,ema_state,3700,12.479999542236328,46175.998306274414,23.087999153137208,2025-02-13,2025-02-14,12.430000305175781,45991.00112915039,68.98650169372559,-184.99717712402344,-277.07167797088624,11.481599578857422,11.481599578857422,0.9983999633789065,time_stop,31,-0.004006349270393271,-0.005997341075949706
SZ002353,2025-01-13,2025-01-14,2025-01-14,ema_state,1300,36.11000061035156,46943.00079345703,23.471500396728516,2025-02-17,2025-02-18,35.20000076293945,45760.00099182129,68.64000148773194,-1182.9998016357422,-1275.1113035201997,33.22120056152344,33.22120056152344,2.8888000488281236,time_stop,35,-0.025200770756875646,-0.027149394903288625
SH600066,2025-02-07,2025-02-10,2025-02-10,ema_state,1900,25.40999984741211,48278.99971008301,24.139499855041503,2025-02-20,2025-02-21,24.329999923706055,46226.999855041504,69.34049978256226,-2051.999855041504,-2145.479854679109,23.377199859619143,23.377199859619143,2.0327999877929663,time_stop,11,-0.04250294884657576,-0.044416985930340755
SZ000807,2025-02-07,2025-02-10,2025-02-10,ema_state,2900,16.469999313354492,47762.99800872803,23.881499004364013,2025-02-20,2025-02-21,15.9399995803833,46225.99878311157,69.33899817466737,-1536.999225616455,-1630.219722795485,15.152399368286133,15.152399368286133,1.317599945068359,time_stop,11,-0.03217970583286229,-0.03411437908457068
SH600160,2025-01-03,2025-01-06,2025-01-06,ema_state,2000,23.290000915527344,46580.00183105469,23.290000915527344,2025-02-21,2025-02-24,22.860000610351562,45720.001220703125,68.58000183105469,-860.0006103515625,-951.8706130981445,21.426800842285157,21.426800842285157,1.8632000732421865,time_stop,49,-0.018462871973916578,-0.02042496518336402
SH600418,2025-01-14,2025-01-15,2025-01-15,ema_state,1200,37.29999923706055,44759.999084472656,22.37999954223633,2025-02-21,2025-02-24,35.18000030517578,42216.00036621094,63.32400054931641,-2543.9987182617188,-2629.7027183532687,34.315999298095704,34.315999298095704,2.9839999389648426,time_stop,40,-0.05683643365274861,-0.05872181809322281
SH600016,2025-02-07,2025-02-10,2025-02-10,ema_state,12400,3.940000057220459,48856.00070953369,24.428000354766848,2025-02-24,2025-02-25,3.940000057220459,48856.00070953369,73.28400106430054,0.0,-97.71200141906448,3.6248000526428226,3.6248000526428226,0.3152000045776364,time_stop,15,0.0,-0.0019990004997500655
SH601288,2025-02-14,2025-02-17,2025-02-17,ema_state,9800,5.019999980926514,49195.999813079834,24.59799990653992,2025-02-27,2025-02-28,4.96999979019165,48705.997943878174,73.05899691581726,-490.00186920166016,-587.6588660240174,4.6183999824523925,4.6183999824523925,0.4015999984741212,time_stop,11,-0.009960197395386249,-0.011939287455565387
SH601939,2025-02-14,2025-02-17,2025-02-17,ema_state,5900,8.40999984741211,49618.999099731445,24.809499549865723,2025-02-27,2025-02-28,8.210000038146973,48439.00022506714,72.65850033760071,-1179.9988746643066,-1277.4668745517745,7.737199859619141,7.737199859619141,0.6727999877929687,time_stop,11,-0.02378119059380005,-0.025732652481668544
SZ002938,2025-02-07,2025-02-10,2025-02-10,ema_state,1200,39.029998779296875,46835.99853515625,23.417999267578125,2025-02-28,2025-03-03,38.63999938964844,46367.999267578125,69.55199890136718,-467.999267578125,-560.9692657470732,35.907598876953124,35.907598876953124,3.1223999023437514,time_stop,21,-0.009992298279427806,-0.011971324169923764
SZ002050,2025-02-25,2025-02-26,2025-02-26,ema_state,1500,33.310001373291016,49965.00205993652,24.98250102996826,2025-02-28,2025-03-03,30.149999618530273,45224.99942779541,67.83749914169312,-4740.002632141113,-4832.822632312775,30.645201263427737,30.645201263427737,2.664800109863279,stop_loss,5,-0.09486645525312193,-0.09667581766141155
SZ002916,2025-02-06,2025-02-07,2025-02-07,ema_state,500,94.06999969482422,47034.99984741211,23.517499923706055,2025-03-03,2025-03-04,91.0199966430664,45509.9983215332,68.2649974822998,-1525.0015258789062,-1616.784023284912,86.54439971923829,86.54439971923829,7.5255999755859335,time_stop,25,-0.03242269652017045,-0.03435688403337351
SH600673,2025-02-21,2025-02-24,2025-02-24,ema_state,4600,11.130000114440918,51198.00052642822,25.599000263214112,2025-03-04,2025-03-05,10.5,48300.0,72.45,-2898.0005264282227,-2996.049526691434,10.239600105285644,10.239600105285644,0.8904000091552735,ema60_exit,9,-0.05660378328509695,-0.05848963279377236
SH603986,2025-02-21,2025-02-24,2025-02-24,ema_state,300,138.41000366210938,41523.00109863281,20.761500549316406,2025-03-06,2025-03-07,135.9600067138672,40788.002014160156,61.182003021240234,-734.9990844726562,-816.9425880432129,127.33720336914062,127.33720336914062,11.07280029296875,time_stop,11,-0.017701010645322958,-0.019664626815947002
SH600066,2025-03-03,2025-03-04,2025-03-04,ema_state,1900,24.649999618530273,46834.99927520752,23.41749963760376,2025-03-06,2025-03-07,24.010000228881836,45619.00043487549,68.42850065231323,-1215.9988403320312,-1307.8448406219482,22.67799964904785,22.67799964904785,1.9719999694824217,ema60_exit,3,-0.025963464484897086,-0.027910564006166656
SH601689,2025-01-09,2025-01-10,2025-01-10,ema_state,900,50.81999969482422,45737.9997253418,22.8689998626709,2025-03-11,2025-03-12,59.709999084472656,53738.99917602539,80.60849876403809,8000.999450683594,7897.521952056888,46.754399719238286,46.754399719238286,4.065599975585933,ema60_exit,61,0.174931118516985,0.17258243062389764
SZ000988,2025-02-24,2025-02-25,2025-02-25,ema_state,1100,45.40999984741211,49950.99983215332,24.97549991607666,2025-03-11,2025-03-12,45.06999969482422,49576.99966430664,74.36549949645996,-374.0001678466797,-473.3411672592163,41.777199859619145,41.777199859619145,3.632799987792964,time_stop,15,-0.0074873409762248,-0.009471374277621653
SH603259,2025-02-24,2025-02-25,2025-02-25,ema_state,800,60.189998626708984,48151.99890136719,24.075999450683593,2025-03-11,2025-03-12,60.2400016784668,48192.00134277344,72.28800201416016,40.00244140625,-56.36156005859375,55.37479873657227,55.37479873657227,4.815199890136718,time_stop,15,0.000830753495575325,-0.0011699076808276243
SZ002594,2025-02-28,2025-03-03,2025-03-03,ema_state,300,121.55000305175781,36465.000915527344,18.232500457763674,2025-03-13,2025-03-14,117.5999984741211,35279.99954223633,52.919999313354495,-1185.0013732910156,-1256.153873062131,111.82600280761719,111.82600280761719,9.724000244140626,time_stop,11,-0.032496951694478755,-0.03443099077155118
SH601231,2025-02-28,2025-03-03,2025-03-03,ema_state,2700,17.809999465942383,48086.99855804443,24.043499279022218,2025-03-13,2025-03-14,16.829999923706055,45440.99979400635,68.16149969100952,-2645.998764038086,-2738.203763008115,16.385199508666993,16.385199508666993,1.4247999572753898,time_stop,11,-0.0550252426514867,-0.05691424766367757
SZ002050,2025-03-07,2025-03-10,2025-03-10,ema_state,1500,31.719999313354492,47579.99897003174,23.78999948501587,2025-03-13,2025-03-14,29.059999465942383,43589.999198913574,65.38499879837036,-3989.999771118164,-4079.1747694015503,29.182399368286134,29.182399368286134,2.537599945068358,stop_loss,4,-0.08385876119146757,-0.08569012798568752
SZ002648,2025-03-04,2025-03-05,2025-03-05,ema_state,2200,20.959999084472656,46111.997985839844,23.05599899291992,2025-03-17,2025-03-18,20.700000762939453,45540.0016784668,68.3100025177002,-571.9963073730469,-663.3623088836641,19.283199157714844,19.283199157714844,1.6767999267578126,time_stop,13,-0.012404500614974362,-0.014378704511795942
SH601728,2025-02-06,2025-02-07,2025-02-07,ema_state,7100,6.820000171661377,48422.00121879578,24.21100060939789,2025-03-20,2025-03-21,7.239999771118164,51403.998374938965,77.10599756240845,2981.9971561431885,2880.680157971382,6.274400157928467,6.274400157928467,0.5456000137329102,ema60_exit,42,0.06158351743185861,0.05946141144998582
SH603986,2025-03-07,2025-03-10,2025-03-10,ema_state,300,131.83999633789062,39551.99890136719,19.775999450683596,2025-03-20,2025-03-21,126.63999938964844,37991.99981689453,56.9879997253418,-1559.9990844726562,-1636.7630836486846,121.29279663085939,121.29279663085939,10.54719970703124,time_stop,11,-0.0394417255209504,-0.04136188199167321
SH603296,2025-02-06,2025-02-07,2025-02-07,ema_state,600,77.80000305175781,46680.00183105469,23.340000915527344,2025-03-21,2025-03-24,78.19000244140625,46914.00146484375,70.37100219726562,233.9996337890625,140.28863067626952,71.57600280761719,71.57600280761719,6.224000244140626,ema60_exit,45,0.0050128454286689885,0.0030038242484017835
SZ000933,2025-03-05,2025-03-06,2025-03-06,ema_state,2600,18.469999313354492,48021.99821472168,24.010999107360842,2025-03-21,2025-03-24,18.360000610351562,47736.00158691406,71.6040023803711,-285.9966278076172,-381.61162929535055,16.992399368286133,16.992399368286133,1.4775999450683592,time_stop,18,-0.005955533681227403,-0.007942629066172505
SZ000338,2025-03-12,2025-03-13,2025-03-13,ema_state,3000,15.59000015258789,46770.00045776367,23.385000228881836,2025-03-24,2025-03-25,15.520000457763672,46560.001373291016,69.84000205993652,-209.99908447265625,-303.2240867614746,14.34280014038086,14.34280014038086,1.2472000122070312,time_stop,12,-0.004490038110268974,-0.006480063021592774
SZ000157,2025-03-12,2025-03-13,2025-03-13,ema_state,6200,7.699999809265137,47739.99881744385,23.869999408721924,2025-03-24,2025-03-25,7.360000133514404,45632.00082778931,68.44800124168397,-2107.997989654541,-2200.3159903049454,7.083999824523926,7.083999824523926,0.6159999847412108,time_stop,12,-0.04415580313932253,-0.04606653616653025
SZ000425,2025-03-12,2025-03-13,2025-03-13,ema_state,5200,9.199999809265137,47839.99900817871,23.919999504089358,2025-03-24,2025-03-25,8.6899995803833,45187.997817993164,67.78199672698975,-2652.001190185547,-2743.703186416626,8.463999824523926,8.463999824523926,0.7359999847412109,time_stop,12,-0.055434808636433325,-0.05732299492601567
SH600183,2025-01-06,2025-01-07,2025-01-07,ema_state,2100,22.030000686645508,46263.00144195557,23.131500720977783,2025-03-25,2025-03-26,26.90999984741211,56510.99967956543,84.76649951934814,10247.998237609863,10140.100237369537,20.26760063171387,20.26760063171387,1.7624000549316392,ema60_exit,78,0.2215160693900857,0.21907425815692208
SZ002236,2025-03-14,2025-03-17,2025-03-17,ema_state,2600,18.329999923706055,47657.99980163574,23.828999900817873,2025-03-25,2025-03-26,16.68000030517578,43368.00079345703,65.05200119018555,-4289.999008178711,-4378.880009269711,16.86359992980957,16.86359992980957,1.4663999938964842,stop_loss,9,-0.09001634617555786,-0.0918354039543173
SZ002532,2025-03-14,2025-03-17,2025-03-17,ema_state,5400,8.899999618530273,48059.99794006348,24.029998970031738,2025-03-27,2025-03-28,8.470000267028809,45738.00144195557,68.60700216293336,-2321.99649810791,-2414.6334992408765,8.187999649047851,8.187999649047851,0.711999969482422,time_stop,11,-0.048314535947415464,-0.05021695566566154
SH603296,2025-03-26,2025-03-27,2025-03-27,ema_state,500,77.98999786376953,38994.998931884766,19.497499465942383,2025-03-28,2025-03-31,77.0199966430664,38509.9983215332,57.764997482299805,-485.0006103515625,-562.2631072998047,71.75079803466797,71.75079803466797,6.239199829101565,ema60_exit,4,-0.012437507978875606,-0.014411645893960313
SZ002594,2025-03-14,2025-03-17,2025-03-17,ema_state,300,125.94000244140625,37782.000732421875,18.89100036621094,2025-03-31,2025-04-01,124.44000244140625,37332.000732421875,55.99800109863281,-450.0,-524.8890014648438,115.86480224609376,115.86480224609376,10.07520019531249,time_stop,15,-0.011910433308891485,-0.013885624846504897
SH600031,2025-03-18,2025-03-19,2025-03-19,ema_state,2500,19.100000381469727,47750.00095367432,23.875000476837158,2025-03-31,2025-04-01,18.520000457763672,46300.00114440918,69.45000171661377,-1449.9998092651367,-1543.3248114585876,17.57200035095215,17.57200035095215,1.5280000305175783,time_stop,13,-0.030366487545662773,-0.03230478542163346
SZ002050,2025-03-28,2025-03-31,2025-03-31,ema_state,1600,29.110000610351562,46576.0009765625,23.288000488281252,2025-03-31,2025-04-01,28.600000381469727,45760.00061035156,68.64000091552735,-816.0003662109375,-907.9283676147446,26.781200561523438,26.781200561523438,2.328800048828125,ema60_exit,1,-0.01751976015763047,-0.019483738648069956
SH601818,2025-01-20,2025-01-21,2025-01-21,ema_state,13900,3.4800000190734863,48372.00026512146,24.186000132560732,2025-04-01,2025-04-02,3.5399999618530273,49205.99946975708,73.80899920463563,833.9992046356201,736.0042052984223,3.2016000175476074,3.2016000175476074,0.27840000152587896,ema60_exit,71,0.01724136277318624,0.015207896780636113
SH603501,2025-03-21,2025-03-24,2025-03-24,ema_state,300,135.27000427246094,40581.00128173828,20.29050064086914,2025-04-03,2025-04-07,118.87000274658203,35661.00082397461,53.49150123596191,-4920.000457763672,-4993.782459640504,124.44840393066407,124.44840393066407,10.821600341796866,time_stop,14,-0.12123901092548213,-0.12299565458180305
SZ000933,2025-03-25,2025-03-26,2025-03-26,ema_state,2400,18.889999389648438,45335.99853515625,22.667999267578125,2025-04-03,2025-04-07,16.829999923706055,40391.99981689453,60.587999725341795,-4943.998718261719,-5027.25471725464,17.378799438476562,17.378799438476562,1.511199951171875,ema60_exit,12,-0.10905238393343969,-0.11083338866320795
SZ000039,2025-03-26,2025-03-27,2025-03-27,ema_state,5100,9.0,45900.0,22.95,2025-04-03,2025-04-07,7.53000020980835,38403.00107002258,57.604501605033875,-7496.998929977417,-7577.553431582451,8.280000000000001,8.280000000000001,0.7199999999999989,stop_loss,11,-0.16333331002129448,-0.1650058071526862
SH601166,2025-02-06,2025-02-07,2025-02-07,ema_state,500,18.719999313354492,9359.999656677246,5.0,2025-04-07,2025-04-08,18.670000076293945,9335.000038146973,14.002500057220459,-24.999618530273438,-44.0021185874939,17.222399368286133,17.222399368286133,1.4975999450683588,time_stop,60,-0.0026708995135955142,-0.004698571297450116
SH600143,2025-02-18,2025-02-19,2025-02-19,ema_state,4700,10.680000305175781,50196.00143432617,25.098000717163085,2025-04-07,2025-04-08,9.239999771118164,43427.99892425537,65.14199838638305,-6768.002510070801,-6858.242509174345,9.82560028076172,9.82560028076172,0.8544000244140619,stop_loss,48,-0.13483150682680775,-0.136560979077029
SZ000807,2025-03-03,2025-03-04,2025-03-04,ema_state,2800,16.56999969482422,46395.99914550781,23.197999572753908,2025-04-07,2025-04-08,14.520000457763672,40656.00128173828,60.984001922607426,-5739.997863769531,-5824.179865264896,15.244399719238283,15.244399719238283,1.325599975585936,stop_loss,35,-0.12371751809391292,-0.12546920721316554
SZ000408,2025-03-21,2025-03-24,2025-03-24,ema_state,1300,34.900001525878906,45370.00198364258,22.68500099182129,2025-04-07,2025-04-08,31.350000381469727,40755.000495910645,61.13250074386597,-4615.001487731934,-4698.81898946762,32.10800140380859,32.10800140380859,2.792000122070313,stop_loss,15,-0.10171922605151743,-0.10351488976755635
SZ000338,2025-03-25,2025-03-26,2025-03-26,ema_state,3000,15.210000038146973,45630.00011444092,22.81500005722046,2025-04-07,2025-04-08,13.75,41250.0,61.875,-4380.000114440918,-4464.690114498138,13.993200035095215,13.993200035095215,1.2168000030517572,stop_loss,13,-0.09598948287214099,-0.09779660034765895
SH600036,2025-03-25,2025-03-26,2025-03-26,ema_state,1100,41.58000183105469,45738.002014160156,22.86900100708008,2025-04-07,2025-04-08,38.099998474121094,41909.9983215332,62.864997482299806,-3828.003692626953,-3913.7376911163315,38.25360168457031,38.25360168457031,3.3264001464843744,stop_loss,13,-0.0836941607427852,-0.0855258565733843
SH601899,2025-04-01,2025-04-02,2025-04-02,ema_state,2600,17.3700008392334,45162.002182006836,22.58100109100342,2025-04-07,2025-04-08,15.199999809265137,39519.999504089355,59.27999925613403,-5642.0026779174805,-5723.863678264618,15.980400772094727,15.980400772094727,1.3896000671386712,stop_loss,6,-0.12492809010503374,-0.12667735929023108
SZ000426,2025-04-02,2025-04-03,2025-04-03,ema_state,3300,13.619999885559082,44945.99962234497,22.472999811172485,2025-04-07,2025-04-08,11.59000015258789,38247.00050354004,57.37050075531006,-6698.999118804932,-6778.842619371411,12.530399894714357,12.530399894714357,1.0895999908447251,stop_loss,5,-0.14904550293892038,-0.15074656140381004
SZ002602,2025-01-14,2025-01-15,2025-01-15,ema_state,9800,4.880000114440918,47824.001121520996,23.9120005607605,2025-04-08,2025-04-09,5.849999904632568,57329.99906539917,85.99499859809876,9505.997943878174,9396.090944719313,4.4896001052856445,4.4896001052856445,0.3904000091552735,ema60_exit,84,0.1987704441483972,0.19637410143145884
SZ002648,2025-03-24,2025-03-25,2025-03-25,ema_state,2200,20.700000762939453,45540.0016784668,22.7700008392334,2025-04-08,2025-04-09,16.389999389648438,36057.99865722656,54.086997985839844,-9482.003021240234,-9558.860020065307,19.0440007019043,19.0440007019043,1.6560000610351544,stop_loss,15,-0.20821261905494656,-0.20979540242515154
SH601166,2025-04-08,2025-04-09,2025-04-09,ema_state,400,19.200000762939453,7680.000305175781,5.0,2025-04-09,2025-04-10,19.030000686645508,7612.000274658203,11.418000411987306,-68.00003051757812,-84.41803092956525,17.664000701904296,17.664000701904296,1.536000061035157,ema60_exit,1,-0.008854170288476536,-0.010984779125214925
SH600176,2025-04-08,2025-04-09,2025-04-09,ema_state,3700,11.59000015258789,42883.000564575195,21.4415002822876,2025-04-11,2025-04-14,11.619999885559082,42993.9995765686,64.49099936485291,110.9990119934082,25.066512346266244,10.66280014038086,10.66280014038086,0.927200012207031,ema60_exit,5,0.002588415235222656,0.0005842404921237264
SH601728,2025-04-08,2025-04-09,2025-04-09,ema_state,5400,7.909999847412109,42713.99917602539,21.356999588012695,2025-04-21,2025-04-22,7.639999866485596,41255.99927902222,61.88399891853333,-1457.9998970031738,-1541.2408955097228,7.277199859619141,7.277199859619141,0.6327999877929686,time_stop,13,-0.034134005832484146,-0.03606477243751673
SZ002049,2025-04-09,2025-04-10,2025-04-10,ema_state,600,69.2699966430664,41561.997985839844,20.780998992919923,2025-04-21,2025-04-22,67.77999877929688,40667.999267578125,61.00199890136719,-893.9987182617188,-975.7817161560058,63.7283969116211,63.7283969116211,5.541599731445309,time_stop,12,-0.021510003406628904,-0.02346600539881955
SZ000568,2025-04-09,2025-04-10,2025-04-10,ema_state,300,126.54000091552734,37962.0002746582,18.9810001373291,2025-04-21,2025-04-22,123.31999969482422,36995.999908447266,55.4939998626709,-966.0003662109375,-1040.475366210939,116.41680084228516,116.41680084228516,10.123200073242188,time_stop,12,-0.02544650859337878,-0.027394641509733884
