datetime,gross_return,net_return,universe_equal_weight_return,buy_fraction,sell_fraction,one_way_turnover,cost,holdings,variant,seed,label_lane
2024-02-23,0.01627766154706478,0.016077661547064782,0.015507879666984081,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-02-26,-0.012439331971108913,-0.012639331971108914,-0.01714136451482773,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-02-27,0.02026728168129921,0.02006728168129921,0.023073485121130943,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-02-28,0.007291227579116821,0.007091227579116822,0.007945225574076176,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-02-29,0.004558978136628866,0.004318978136628866,0.00311417318880558,0.12,0.12,0.12,0.00023999999999999998,50,flattened_mlp,20260723,paper_proxy
2024-03-01,0.009975666180253029,0.009775666180253028,0.0011657201685011387,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-03-04,-0.0031963682267814875,-0.0033963682267814876,-0.0010248878970742226,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-03-05,0.001480772509239614,0.001280772509239614,-0.009114340879023075,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-03-06,0.0047592902556061745,0.004559290255606175,0.009650293737649918,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-03-07,0.002715275390073657,0.002515275390073657,0.010685345157980919,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-03-08,-0.0031642985995858908,-0.003364298599585891,-0.002307340269908309,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-03-11,-0.00436573289334774,-0.00456573289334774,-0.004462754353880882,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-03-12,0.0021475721150636673,0.0019475721150636672,-0.0015710924053564668,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-03-13,0.002699838951230049,0.002499838951230049,0.006134793162345886,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-03-14,0.004045264795422554,0.003845264795422554,0.011883391998708248,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-03-15,-0.00481462012976408,-0.00501462012976408,-0.0066886646673083305,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-03-18,0.0014552772045135498,0.0012552772045135497,0.002699274802580476,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-03-19,-0.000528537028003484,-0.000728537028003484,-0.0019637795630842447,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-03-20,-0.008150296285748482,-0.008350296285748482,-0.010876028798520565,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-03-21,-0.00033352375612594187,-0.0005335237561259419,-0.010348386131227016,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-03-22,0.0068956706672906876,0.006695670667290688,0.001912128645926714,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-03-25,-0.008753372356295586,-0.008993372356295586,-0.017921479418873787,0.12,0.12,0.12,0.00023999999999999998,50,flattened_mlp,20260723,paper_proxy
2024-03-26,0.0011661052703857422,0.0009661052703857422,0.009435256011784077,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-03-27,0.009694687090814114,0.009494687090814113,0.006740111391991377,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-03-28,0.009437973611056805,0.009157973611056804,0.016623113304376602,0.14,0.14,0.14,0.00028000000000000003,50,flattened_mlp,20260723,paper_proxy
2024-03-29,0.0003022968885488808,0.0001022968885488808,-0.005570043344050646,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-04-01,-0.0038888000417500734,-0.004088800041750073,-0.0037551759742200375,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-04-02,-0.0005223298212513328,-0.0007223298212513327,-0.00794451404362917,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-04-03,-0.002781924093142152,-0.002981924093142152,0.002819645684212446,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-04-08,-0.0018040346913039684,-0.0020040346913039685,-0.009200341999530792,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-04-09,0.004813487641513348,0.004573487641513348,0.0012818356044590473,0.12,0.12,0.12,0.00023999999999999998,50,flattened_mlp,20260723,paper_proxy
2024-04-10,-0.005341638345271349,-0.005541638345271349,-0.006370974238961935,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-04-11,0.017313389107584953,0.017073389107584953,0.017435558140277863,0.12,0.12,0.12,0.00023999999999999998,50,flattened_mlp,20260723,paper_proxy
2024-04-12,-0.007357629481703043,-0.007557629481703043,-0.016495661810040474,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-04-15,0.01948484219610691,0.019284842196106912,0.023424245417118073,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-04-16,-0.001828155480325222,-0.002028155480325222,-0.001152366166934371,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-04-17,-0.003168287221342325,-0.0033682872213423253,-0.006966836284846067,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-04-18,-0.005708771757781506,-0.005908771757781505,-0.0075819361954927444,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-04-19,-0.011522951535880566,-0.011722951535880566,-0.009364696219563484,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-04-22,0.005656570196151733,0.005416570196151734,0.007784823887050152,0.12,0.12,0.12,0.00023999999999999998,50,flattened_mlp,20260723,paper_proxy
2024-04-23,-0.000537725689355284,-0.000777725689355284,-0.000263526919297874,0.12,0.12,0.12,0.00023999999999999998,50,flattened_mlp,20260723,paper_proxy
2024-04-24,0.0014342594658955932,0.001234259465895593,0.01615130715072155,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-04-25,0.00279641873203218,0.0025964187320321797,0.012750878930091858,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-04-26,-0.00022721529239788651,-0.0004272152923978865,-0.004631786607205868,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-04-29,0.013628756627440453,0.013428756627440452,0.01538096647709608,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-04-30,0.0004473090230021626,0.0002473090230021626,0.0009166711242869496,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-05-06,-0.00445316918194294,-0.004653169181942939,-0.008339213207364082,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-05-07,0.008502079173922539,0.008302079173922538,0.012138301506638527,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-05-08,0.0019797063432633877,0.0017797063432633876,0.0004839190805796534,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-05-09,0.008530192077159882,0.008330192077159881,0.0009008581400848925,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-05-10,0.0002817225467879325,8.17225467879325e-05,-1.941605660249479e-05,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-05-13,-0.009490873664617538,-0.009690873664617539,-0.010096156038343906,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-05-14,-0.002760647563263774,-0.002960647563263774,0.0003778559621423483,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-05-15,0.0072691785171628,0.0070691785171628,0.008459610864520073,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-05-16,0.005721909925341606,0.0055219099253416065,0.006684411317110062,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-05-17,-0.004117890726774931,-0.004317890726774931,-0.005292424000799656,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-05-20,-0.0014176154509186745,-0.0016176154509186746,0.0013953509042039514,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-05-21,-0.012323020957410336,-0.012523020957410336,-0.014582361094653606,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-05-22,-0.005871645174920559,-0.006111645174920559,-0.008848984725773335,0.12,0.12,0.12,0.00023999999999999998,50,flattened_mlp,20260723,paper_proxy
2024-05-23,0.012272991240024567,0.012072991240024566,0.012187600135803223,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-05-24,-0.006627833936363459,-0.0069078339363634585,-0.008297556079924107,0.14,0.14,0.14,0.00028000000000000003,50,flattened_mlp,20260723,paper_proxy
2024-05-27,-0.0013281679712235928,-0.0015281679712235928,0.0017822111258283257,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-05-28,-0.005547654815018177,-0.005747654815018177,-0.004398643504828215,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-05-29,-0.001793236704543233,-0.001993236704543233,-0.0013015451841056347,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-05-30,0.0012637972831726074,0.0010637972831726073,-8.237361907958984e-05,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-05-31,0.011636600829660892,0.011436600829660892,0.009423390030860901,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-06-03,-0.004929379094392061,-0.005129379094392061,-0.007566903717815876,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-06-04,-7.912040018709376e-05,-0.00027912040018709375,-0.001607780926860869,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-06-05,0.0032300902530550957,0.0030300902530550956,-0.001685223774984479,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-06-06,-0.008989487774670124,-0.009229487774670125,-0.003931256942451,0.12,0.12,0.12,0.00023999999999999998,50,flattened_mlp,20260723,paper_proxy
2024-06-07,0.008021796122193336,0.007821796122193336,0.003773808479309082,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-06-11,-0.004525114316493273,-0.0047251143164932724,-0.0032403396908193827,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-06-12,-0.004890863783657551,-0.0050908637836575505,0.0014650997472926974,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-06-13,-0.008442360907793045,-0.008642360907793046,-0.0027595912106335163,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-06-14,0.002933962270617485,0.002733962270617485,0.004451676271855831,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-06-17,-0.0026919555384665728,-0.0029319555384665725,-0.0066390386782586575,0.12,0.12,0.12,0.00023999999999999998,50,flattened_mlp,20260723,paper_proxy
2024-06-18,-0.005356638226658106,-0.005596638226658106,-0.009697840549051762,0.12,0.12,0.12,0.00023999999999999998,50,flattened_mlp,20260723,paper_proxy
2024-06-19,-0.0025828885845839977,-0.002782888584583998,0.0001068066485458985,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-06-20,-0.0104990778490901,-0.0106990778490901,-0.012647184543311596,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-06-21,-0.0057298182509839535,-0.005929818250983953,-0.007265323307365179,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-06-24,0.007330524735152721,0.007090524735152722,0.011581278406083584,0.12,0.12,0.12,0.00023999999999999998,50,flattened_mlp,20260723,paper_proxy
2024-06-25,-0.00564419012516737,-0.00588419012516737,-0.012082370929419994,0.12,0.12,0.12,0.00023999999999999998,50,flattened_mlp,20260723,paper_proxy
2024-06-26,0.009465196169912815,0.009265196169912815,0.005142092704772949,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-06-27,0.011920243501663208,0.011720243501663207,0.009224462322890759,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-06-28,-0.004653138108551502,-0.004893138108551502,-0.007211550138890743,0.12,0.12,0.12,0.00023999999999999998,50,flattened_mlp,20260723,paper_proxy
2024-07-01,-0.004941391758620739,-0.005181391758620739,-0.005496368743479252,0.12,0.12,0.12,0.00023999999999999998,50,flattened_mlp,20260723,paper_proxy
2024-07-02,-0.007203186862170696,-0.007403186862170696,-0.007113236002624035,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-07-03,-0.0031327593605965376,-0.0033327593605965377,0.0001367100194329396,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-07-04,-0.004791519604623318,-0.004991519604623317,-0.011829731985926628,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-07-05,0.00968918576836586,0.00948918576836586,0.01474024634808302,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-07-08,-0.01340616587549448,-0.01364616587549448,-0.0037916547153145075,0.12,0.12,0.12,0.00023999999999999998,50,flattened_mlp,20260723,paper_proxy
2024-07-09,0.010414522141218185,0.010214522141218185,0.01459467876702547,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-07-10,-0.003953639417886734,-0.004153639417886734,-0.001464874716475606,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-07-11,0.004291286692023277,0.004091286692023278,-0.0001633763313293457,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-07-12,0.0018004548037424684,0.0016004548037424683,0.00880590919405222,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-07-15,-0.008047722280025482,-0.008247722280025483,-0.002955786418169737,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-07-16,0.006513509899377823,0.006313509899377823,0.0055959178134799,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-07-17,0.001968575641512871,0.0017285756415128708,0.0037286316510289907,0.12,0.12,0.12,0.00023999999999999998,50,flattened_mlp,20260723,paper_proxy
2024-07-18,-0.009531749412417412,-0.009771749412417412,-0.0050108423456549644,0.12,0.12,0.12,0.00023999999999999998,50,flattened_mlp,20260723,paper_proxy
2024-07-19,-0.019718391820788383,-0.019918391820788382,-0.02355789579451084,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-07-22,4.511952283792198e-05,-0.00015488047716207803,-0.0055119311437010765,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-07-23,-0.013216354884207249,-0.01341635488420725,-0.005845234263688326,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-07-24,-0.001010147389024496,-0.0012901473890244962,0.0048247636295855045,0.14,0.14,0.14,0.00028000000000000003,50,flattened_mlp,20260723,paper_proxy
2024-07-25,0.0010744082974269986,0.0008744082974269986,-0.003067687386646867,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-07-26,-0.008243325166404247,-0.008443325166404248,-0.005376221612095833,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-07-29,0.01754198595881462,0.01730198595881462,0.024410812184214592,0.12,0.12,0.12,0.00023999999999999998,50,flattened_mlp,20260723,paper_proxy
2024-07-30,-0.005539901088923216,-0.005819901088923216,-0.004786782432347536,0.14,0.14,0.14,0.00028000000000000003,50,flattened_mlp,20260723,paper_proxy
2024-07-31,-0.006027771160006523,-0.006227771160006523,-0.010894843377172947,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-08-01,-0.00967724435031414,-0.00987724435031414,-0.018155571073293686,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-08-02,-0.0015146505320444703,-0.0017146505320444704,0.0059013827703893185,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-08-05,0.0024459599517285824,0.0021659599517285825,-0.0003118099120911211,0.14,0.14,0.14,0.00028000000000000003,50,flattened_mlp,20260723,paper_proxy
2024-08-06,0.000443969969637692,0.00024396996963769197,-0.001967144198715687,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-08-07,-0.0037347280886024237,-0.003934728088602423,-0.004449766129255295,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-08-08,-0.0012761723482981324,-0.0014761723482981325,-0.0020550796762108803,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-08-09,0.004980078898370266,0.004740078898370266,0.003377174958586693,0.12,0.12,0.12,0.00023999999999999998,50,flattened_mlp,20260723,paper_proxy
2024-08-12,-0.00570278987288475,-0.00590278987288475,-0.008723841980099678,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-08-13,0.010668503120541573,0.010468503120541572,0.008932995609939098,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-08-14,0.0010114503093063831,0.0007714503093063832,0.0004725854378193617,0.12,0.12,0.12,0.00023999999999999998,50,flattened_mlp,20260723,paper_proxy
2024-08-15,0.008302509784698486,0.008102509784698486,0.0040751732885837555,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-08-16,-0.009347189217805862,-0.009547189217805863,-0.0107150012627244,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-08-19,-0.0013071930734440684,-0.0015071930734440685,-0.003671215148642659,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-08-20,-0.005426040850579739,-0.005666040850579738,-0.0053830514661967754,0.12,0.12,0.12,0.00023999999999999998,50,flattened_mlp,20260723,paper_proxy
2024-08-21,-0.0006996548036113381,-0.0008996548036113381,0.0018227442633360624,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-08-22,-6.258607027120888e-05,-0.00026258607027120886,-0.0014769162517040968,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-08-23,-0.0007794582634232938,-0.000979458263423294,-0.007348584942519665,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-08-26,-0.0036152051761746407,-0.0038152051761746407,-0.0022218655794858932,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-08-27,-0.013258194550871849,-0.01345819455087185,-0.002745232079178095,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-08-28,-0.0008154940442182124,-0.0010154940442182125,0.013695118948817253,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-08-29,-0.005204708781093359,-0.005404708781093359,-0.01593312807381153,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-08-30,-0.0024429536424577236,-0.0026429536424577237,0.002846428658813238,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-09-02,-0.007304307073354721,-0.007544307073354721,-0.00717060687020421,0.12,0.12,0.12,0.00023999999999999998,50,flattened_mlp,20260723,paper_proxy
2024-09-03,-0.0006984150386415422,-0.0009384150386415422,0.002992350608110428,0.12,0.12,0.12,0.00023999999999999998,50,flattened_mlp,20260723,paper_proxy
2024-09-04,-0.00897982344031334,-0.00921982344031334,-0.01018852274864912,0.12,0.12,0.12,0.00023999999999999998,50,flattened_mlp,20260723,paper_proxy
2024-09-05,-0.011815059930086136,-0.012015059930086136,-0.010431588627398014,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-09-06,0.002065645530819893,0.0018656455308198928,0.0007775585982017219,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-09-09,-0.006309921853244305,-0.006549921853244304,-0.004425384104251862,0.12,0.12,0.12,0.00023999999999999998,50,flattened_mlp,20260723,paper_proxy
2024-09-10,-0.000702145101968199,-0.000902145101968199,-0.00426064245402813,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-09-11,-0.001050517545081675,-0.0012505175450816751,-0.00411484157666564,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-09-12,0.007924079895019531,0.0076840798950195315,0.005432493984699249,0.12,0.12,0.12,0.00023999999999999998,50,flattened_mlp,20260723,paper_proxy
2024-09-13,0.00376822124235332,0.00356822124235332,0.008011946454644203,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-09-18,0.0009886276675388217,0.0007486276675388217,0.001359807443805039,0.12,0.12,0.12,0.00023999999999999998,50,flattened_mlp,20260723,paper_proxy
2024-09-19,0.0065563274547457695,0.00635632745474577,0.0030162266921252012,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-09-20,0.0389510877430439,0.0387510877430439,0.03980013355612755,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-09-23,0.012337642721831799,0.012137642721831798,0.012752010487020016,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-09-24,0.029893165454268456,0.029693165454268457,0.03925789147615433,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-09-25,0.029996853321790695,0.029796853321790696,0.04676147550344467,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-09-26,0.07863365858793259,0.07843365858793258,0.09401542693376541,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-09-27,0.03719522804021835,0.036995228040218354,0.06562435626983643,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-09-30,-0.06448718905448914,-0.06468718905448914,-0.07865000516176224,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-10-08,0.014157294295728207,0.013957294295728206,0.0020583393052220345,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
2024-10-09,-0.021593423560261726,-0.021793423560261725,-0.03247971832752228,0.1,0.1,0.1,0.0002,50,flattened_mlp,20260723,paper_proxy
