lead_id,lead_name,primary_combo_family,lifecycle_bucket,formula_or_bin,direction,target_horizon,positive_label,baseline_scope,baseline_stock_day_count,stock_day_count,positive_stock_day_count,baseline_stock_day_precision,stock_day_precision,stock_day_lift,lead_future_50pct_precision,lead_future_100pct_240d_precision,unique_instrument_count,unique_instrument_year_count,positive_unique_instrument_count,positive_unique_instrument_year_count,distinct_year_count,distinct_industry_count,top1_industry_contribution,top1_instrument_contribution,top5_instrument_contribution,top1_episode_contribution,top5_episode_contribution,avg_lead_time_to_50pct_high,median_lead_time_to_50pct_high,avg_lead_time_to_50pct_close,avg_lead_time_to_100pct_high,trend_speed_not_fast_rate,repair_signal_rate,label_horizon_truncated_rate,observed_reference_overlap_rate,false_positive_stock_day_count,false_positive_rate,false_positive_avg_future_drawdown_120d,sparse_diagnostic,generalizable_entry_lead,path_explanation_only,diagnostic_only_not_p1_ready,recommended_next_phase,instrument_year_hit_rate,baseline_instrument_year_hit_rate,instrument_year_hit_lift,mean_trigger_count_per_instrument_year,median_trigger_count_per_instrument_year,p95_trigger_count_per_instrument_year,lead_trigger_event_count,positive_lead_trigger_event_count,dedup_trigger_event_precision,baseline_trigger_event_precision,dedup_trigger_event_lift,winner_episode_coverage,winner_episode_covered_count,winner_episode_denominator_count,covered_winner_episode_ids,stock_day_vs_dedup_lift_gap,qualified_lead,failure_reason,lead_type,audit_scope,condition_features
rank_stock_leads_industry,个股领先滞后行业,rank_jump_leadership,early_entry_discovery,stock leads lagging industry,true_high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163056,3632,483,0.0920787950152095,0.13298458149779735,1.4442476302587481,0.13298458149779735,0.08259911894273128,231,539,77,88,8,27,0.0842511013215859,0.08074534161490683,0.2815734989648033,0.024844720496894408,0.09937888198757763,68.51138716356108,72.0,72.17543859649123,126.65482233502539,0.9380506607929515,0.8078193832599119,0.0,0.0,3149,0.8670154185022027,-0.17030453551123642,False,True,False,False,p1_hypothesis_refine,0.16326530612244897,0.3869625520110957,0.42191500256016384,6.738404452690167,4.0,20.0,730,85,0.11643835616438356,0.09984136426730121,1.1662336248996747,0.1226158038147139,90,734,in_year_episode_SH600029_2017-08-07_2017-12-26;in_year_episode_SH601155_2017-11-13_2017-12-29;in_year_episode_SZ000002_2017-08-17_2017-11-29;in_year_episode_SZ000063_2017-08-14_2017-11-22;in_year_episode_SH601186_2018-07-06_2018-12-13;in_year_episode_SZ000063_2018-07-11_2018-11-16;in_year_episode_SZ002304_2018-03-29_2018-06-13;in_year_episode_SZ002594_2018-08-07_2018-11-29;in_year_episode_SH600030_2019-01-11_2019-03-07;in_year_episode_SH600048_2019-01-15_2019-12-31;in_year_episode_SH600276_2019-01-04_2019-11-20;in_year_episode_SH600309_2019-01-04_2019-12-31;in_year_episode_SH600547_2019-04-29_2019-09-04;in_year_episode_SH600690_2019-01-04_2019-12-26;in_year_episode_SH601012_2019-01-04_2019-09-02;in_year_episode_SH601633_2019-01-04_2019-04-18;in_year_episode_SH601899_2019-01-29_2019-12-31;in_year_episode_SH603259_2019-01-04_2019-11-20;in_year_episode_SZ000651_2019-01-04_2019-12-18;in_year_episode_SZ000661_2019-05-10_2019-11-15,0.2780140053590734,False,instrument_year_lift_not_positive,p0_5_diagnostic_combo,main,stock_leads_industry_lag;relative_ret20_vs_industry
rank_isolated_weak_market,弱市孤立强势,rank_jump_leadership,early_entry_discovery,isolated strength in weak market,true_regime,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163066,10620,1117,0.09233071271754995,0.1051789077212806,1.1391540758819303,0.1051789077212806,0.04811676082862523,246,897,128,181,8,28,0.13286252354048964,0.051029543419874666,0.17905102954341987,0.017009847806624886,0.07430617726051925,73.52193375111906,73.0,79.72579098753596,135.14864864864865,0.9786252354048964,0.9236346516007533,0.0,0.0,9503,0.8948210922787194,-0.1473175136649551,False,True,False,False,p1_first_stage_filter,0.20178372352285395,0.3871191135734072,0.5212445380447247,11.839464882943144,8.0,36.0,1579,171,0.10829639012032932,0.10029732408325075,1.079753533907236,0.20572207084468666,151,734,in_year_episode_SH601155_2017-11-13_2017-12-29;in_year_episode_SH600332_2018-04-23_2018-05-29;in_year_episode_SH601186_2018-07-06_2018-12-13;in_year_episode_SZ000063_2018-07-11_2018-11-16;in_year_episode_SZ000938_2018-02-07_2018-04-03;in_year_episode_SZ002304_2018-03-29_2018-06-13;in_year_episode_SZ002594_2018-08-07_2018-11-29;in_year_episode_SH600030_2019-01-11_2019-03-07;in_year_episode_SH600036_2019-01-03_2019-11-08;in_year_episode_SH600048_2019-01-15_2019-12-31;in_year_episode_SH600276_2019-01-04_2019-11-20;in_year_episode_SH600309_2019-01-04_2019-12-31;in_year_episode_SH600383_2019-02-12_2019-12-31;in_year_episode_SH600547_2019-04-29_2019-09-04;in_year_episode_SH600585_2019-01-04_2019-12-31;in_year_episode_SH600690_2019-01-04_2019-12-26;in_year_episode_SH600741_2019-01-04_2019-11-28;in_year_episode_SH600745_2019-11-04_2019-12-18;in_year_episode_SH600887_2019-01-04_2019-07-02;in_year_episode_SH601009_2019-01-04_2019-10-16,0.059400541974694354,False,instrument_year_lift_not_positive,p0_5_diagnostic_combo,main,isolated_strength_weak_market;market_regime_state
rank_market_turn_front,市场转折前排个股,rank_jump_leadership,early_entry_discovery,front runner near market turn,true_high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163066,258,40,0.09233071271754995,0.15503875968992248,1.679167799388742,0.15503875968992248,0.1124031007751938,124,169,23,25,7,27,0.1434108527131783,0.1,0.4,0.075,0.275,69.7,61.0,75.14285714285714,130.5909090909091,1.0,0.8604651162790697,0.0,0.0,218,0.8449612403100775,-0.1424766355961412,False,True,False,False,p1_hypothesis_refine,0.14792899408284024,0.3871191135734072,0.38212784875781985,1.5266272189349113,1.0,3.0,178,24,0.1348314606741573,0.10029732408325075,1.3443176266820624,0.04632152588555858,34,734,in_year_episode_SH600887_2017-07-10_2017-12-22;in_year_episode_SZ000002_2017-08-17_2017-11-29;in_year_episode_SH600036_2019-01-03_2019-11-08;in_year_episode_SH600585_2019-01-04_2019-12-31;in_year_episode_SH600745_2019-11-04_2019-12-18;in_year_episode_SH601009_2019-01-04_2019-10-16;in_year_episode_SH601012_2019-01-04_2019-09-02;in_year_episode_SZ000333_2019-01-04_2019-11-08;in_year_episode_SZ000661_2019-05-10_2019-11-15;in_year_episode_SZ000708_2019-10-23_2019-12-13;in_year_episode_SZ000725_2019-01-04_2019-12-26;in_year_episode_SZ000895_2019-08-07_2019-11-11;in_year_episode_SH600104_2020-03-23_2020-11-06;in_year_episode_SH600176_2020-08-19_2020-12-31;in_year_episode_SH600276_2020-03-19_2020-12-25;in_year_episode_SH600690_2020-03-23_2020-11-23;in_year_episode_SH601166_2020-03-19_2020-11-30;in_year_episode_SH603799_2020-02-10_2020-12-31;in_year_episode_SZ000895_2020-02-03_2020-08-31;in_year_episode_SZ002142_2020-03-19_2020-11-30,0.3348501727066795,False,instrument_year_lift_not_positive,p0_5_diagnostic_combo,main,market_turn_front_runner;ret_rank_jump5_20
rank_industry_width_front,行业宽度刚改善的前排个股,rank_jump_leadership,early_entry_discovery,front row when industry width improves,true_high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163035,4572,511,0.09209065538074647,0.11176727909011373,1.2136658016822093,0.11176727909011373,0.07983377077865267,231,743,95,125,8,27,0.14195100612423447,0.06457925636007827,0.20743639921722112,0.029354207436399216,0.11545988258317025,69.37377690802349,67.0,74.2094455852156,123.77310924369748,0.9376640419947506,0.886482939632546,0.0,0.0,4061,0.8882327209098863,-0.15418344442260856,False,True,False,False,p1_hypothesis_refine,0.16823687752355315,0.3869625520110957,0.4347626834927664,6.15343203230148,4.0,19.0,1125,126,0.112,0.09985126425384235,1.1216683217477657,0.16348773841961853,120,734,in_year_episode_SH600029_2017-08-07_2017-12-26;in_year_episode_SH600196_2017-07-18_2017-12-25;in_year_episode_SH600887_2017-07-10_2017-12-22;in_year_episode_SH601155_2017-11-13_2017-12-29;in_year_episode_SZ000002_2017-08-17_2017-11-29;in_year_episode_SZ002027_2017-07-17_2017-12-29;in_year_episode_SZ002594_2017-08-16_2017-11-22;in_year_episode_SH600332_2018-04-23_2018-05-29;in_year_episode_SH601186_2018-07-06_2018-12-13;in_year_episode_SZ000063_2018-07-11_2018-11-16;in_year_episode_SZ002594_2018-08-07_2018-11-29;in_year_episode_SH600030_2019-01-11_2019-03-07;in_year_episode_SH600036_2019-01-03_2019-11-08;in_year_episode_SH600276_2019-01-04_2019-11-20;in_year_episode_SH600309_2019-01-04_2019-12-31;in_year_episode_SH600346_2019-01-31_2019-09-16;in_year_episode_SH600547_2019-04-29_2019-09-04;in_year_episode_SH600585_2019-01-04_2019-12-31;in_year_episode_SH600741_2019-01-04_2019-11-28;in_year_episode_SH600745_2019-11-04_2019-12-18,0.09199747993444363,False,instrument_year_lift_not_positive,p0_5_diagnostic_combo,main,industry_width_improving_front_runner;ret20_industry_pctile
money_up_day_quality,上涨日放量,money_quality,confirmation_continuation,up-day money expansion with upper close,high_high,120d,future_50pct_high_120d,same_horizon_confirmation_continuation_eligible_pit_stock_days,83074,14180,2037,0.14584587235476804,0.14365303244005642,0.9849646762071019,0.14365303244005642,0.08095909732016925,286,1426,205,440,8,28,0.1146685472496474,0.01914580265095729,0.08345606283750613,0.0039273441335297005,0.016691212567501227,62.27687776141384,60.0,69.11801896733404,118.06697459584295,0.880888575458392,0.7734132581100142,0.0,0.0,12143,0.8563469675599436,-0.17436495023247642,False,True,False,False,p1_confirmation_refine,0.3085553997194951,0.3691588785046729,0.8358336144300247,9.94389901823282,10.0,19.0,4553,676,0.1484735339336701,0.14596743657705413,1.0171688796856622,0.6852861035422343,503,734,in_year_episode_SH600029_2017-08-07_2017-12-26;in_year_episode_SH600111_2017-07-13_2017-08-10;in_year_episode_SH600196_2017-07-18_2017-12-25;in_year_episode_SH600276_2017-07-10_2017-11-07;in_year_episode_SH600309_2017-07-05_2017-10-10;in_year_episode_SH600519_2017-07-07_2017-12-29;in_year_episode_SH600690_2017-08-07_2017-11-21;in_year_episode_SH600703_2017-07-13_2017-11-13;in_year_episode_SH600887_2017-07-10_2017-12-22;in_year_episode_SH601012_2017-09-11_2017-11-22;in_year_episode_SH601318_2017-07-04_2017-11-22;in_year_episode_SH601336_2017-07-04_2017-11-22;in_year_episode_SH601600_2017-07-04_2017-09-01;in_year_episode_SH601601_2017-07-04_2017-11-20;in_year_episode_SH601888_2017-07-10_2017-11-13;in_year_episode_SH601933_2017-07-27_2017-12-20;in_year_episode_SH603288_2017-07-17_2017-11-10;in_year_episode_SH603993_2017-07-04_2017-09-12;in_year_episode_SZ000001_2017-07-05_2017-11-22;in_year_episode_SZ000002_2017-08-17_2017-11-29,-0.032204203478560234,False,instrument_year_lift_not_positive,p0_5_diagnostic_combo,main,up_day_money_ratio20;close_location_in_day
money_down_day_warning,下跌日放量警示,money_quality,early_entry_discovery,down-day money expansion with weak close,high_low,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,82218,11272,1060,0.09302099296990926,0.09403832505322925,1.0109365859344146,0.09403832505322925,0.0482611781405252,264,1231,186,390,8,28,0.16731724627395317,0.018867924528301886,0.08584905660377358,0.008490566037735849,0.03490566037735849,71.4311320754717,73.0,77.89825282631038,124.23157894736842,0.9952093683463449,0.6633250532292406,0.0,0.0,10212,0.9059616749467707,-0.139820186986904,False,True,False,True,drop_or_false_positive_audit,0.31681559707554835,0.38707334785766156,0.8184898258405818,9.156783103168156,8.0,19.0,3722,364,0.09779688339602365,0.09786780383795309,0.9992753445040325,0.2615803814713896,192,734,in_year_episode_SH600029_2017-08-07_2017-12-26;in_year_episode_SH600196_2017-07-18_2017-12-25;in_year_episode_SH600887_2017-07-10_2017-12-22;in_year_episode_SH601600_2017-07-04_2017-09-01;in_year_episode_SZ000001_2017-07-05_2017-11-22;in_year_episode_SZ000002_2017-08-17_2017-11-29;in_year_episode_SZ000063_2017-08-14_2017-11-22;in_year_episode_SZ000725_2017-08-10_2017-11-08;in_year_episode_SZ002027_2017-07-17_2017-12-29;in_year_episode_SZ002304_2017-07-17_2017-11-22;in_year_episode_SZ002475_2017-07-04_2017-11-22;in_year_episode_SH600009_2018-02-09_2018-07-23;in_year_episode_SH600332_2018-04-23_2018-05-29;in_year_episode_SH600340_2018-01-02_2018-02-02;in_year_episode_SZ000063_2018-07-11_2018-11-16;in_year_episode_SZ000938_2018-02-07_2018-04-03;in_year_episode_SZ002120_2018-02-13_2018-06-07;in_year_episode_SZ002594_2018-08-07_2018-11-29;in_year_episode_SH600030_2019-01-11_2019-03-07;in_year_episode_SH600036_2019-01-03_2019-11-08,0.011661241430382052,False,dedup_trigger_event_lift_not_positive,p0_5_diagnostic_combo,main,down_day_money_ratio20;close_location_in_day
money_pullback_contraction,回撤缩量,money_quality,early_entry_discovery,pullback contraction with higher low,true_true,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163166,6357,402,0.09227412573697952,0.0632373761208117,0.6853207832178775,0.0632373761208117,0.03979864716061035,233,855,87,110,7,28,0.23171307220386975,0.05223880597014925,0.21641791044776118,0.03980099502487562,0.1318407960199005,72.87810945273633,75.0,81.81818181818181,138.38260869565218,0.9973257826018562,1.0,0.0,0.0,5955,0.9367626238791883,-0.13151698017143484,False,True,False,False,p1_hypothesis_refine,0.1286549707602339,0.3871191135734072,0.3323394951301928,7.435087719298245,6.0,20.0,1499,104,0.06937958639092728,0.1002377179080824,0.6921504982241126,0.1566757493188011,115,734,in_year_episode_SH600029_2017-08-07_2017-12-26;in_year_episode_SH600196_2017-07-18_2017-12-25;in_year_episode_SH600887_2017-07-10_2017-12-22;in_year_episode_SZ000002_2017-08-17_2017-11-29;in_year_episode_SZ000063_2017-08-14_2017-11-22;in_year_episode_SZ000725_2017-08-10_2017-11-08;in_year_episode_SZ002027_2017-07-17_2017-12-29;in_year_episode_SZ002304_2017-07-17_2017-11-22;in_year_episode_SZ002475_2017-07-04_2017-11-22;in_year_episode_SZ000063_2018-07-11_2018-11-16;in_year_episode_SH600036_2019-01-03_2019-11-08;in_year_episode_SH600048_2019-01-15_2019-12-31;in_year_episode_SH600309_2019-01-04_2019-12-31;in_year_episode_SH600383_2019-02-12_2019-12-31;in_year_episode_SH600585_2019-01-04_2019-12-31;in_year_episode_SH600690_2019-01-04_2019-12-26;in_year_episode_SH600741_2019-01-04_2019-11-28;in_year_episode_SH600887_2019-01-04_2019-07-02;in_year_episode_SH601009_2019-01-04_2019-10-16;in_year_episode_SH601012_2019-01-04_2019-09-02,-0.006829715006235082,False,dedup_trigger_event_lift_not_positive,p0_5_diagnostic_combo,main,pullback_volume_contraction;higher_low20_flag
money_hold_3d,放量后3日价格保持,money_quality,confirmation_continuation,price holds after money spike,true_high,120d,future_50pct_high_120d,same_horizon_confirmation_continuation_eligible_pit_stock_days,165295,11000,1778,0.1423576030732932,0.16163636363636363,1.1354248747300466,0.16163636363636363,0.09636363636363636,285,1378,187,360,8,28,0.1280909090909091,0.019122609673790775,0.0860517435320585,0.006186726659167604,0.021372328458942633,62.209223847019125,59.0,68.55289898386133,115.5484693877551,0.7889090909090909,0.7320909090909091,0.0,0.0,9222,0.8383636363636364,-0.1862050687249191,False,True,False,False,p1_confirmation_refine,0.2612481857764877,0.38415841584158417,0.680053267098589,7.982583454281568,7.0,18.0,3341,517,0.15474408859622868,0.14594498035012504,1.060290585020426,0.6907356948228883,507,734,in_year_episode_SH600029_2017-08-07_2017-12-26;in_year_episode_SH600111_2017-07-13_2017-08-10;in_year_episode_SH600196_2017-07-18_2017-12-25;in_year_episode_SH600276_2017-07-10_2017-11-07;in_year_episode_SH600309_2017-07-05_2017-10-10;in_year_episode_SH600519_2017-07-07_2017-12-29;in_year_episode_SH600690_2017-08-07_2017-11-21;in_year_episode_SH600703_2017-07-13_2017-11-13;in_year_episode_SH600887_2017-07-10_2017-12-22;in_year_episode_SH601012_2017-09-11_2017-11-22;in_year_episode_SH601155_2017-11-13_2017-12-29;in_year_episode_SH601318_2017-07-04_2017-11-22;in_year_episode_SH601336_2017-07-04_2017-11-22;in_year_episode_SH601600_2017-07-04_2017-09-01;in_year_episode_SH601601_2017-07-04_2017-11-20;in_year_episode_SH601888_2017-07-10_2017-11-13;in_year_episode_SH601933_2017-07-27_2017-12-20;in_year_episode_SH603288_2017-07-17_2017-11-10;in_year_episode_SH603993_2017-07-04_2017-09-12;in_year_episode_SZ000001_2017-07-05_2017-11-22,0.07513428970962055,False,instrument_year_lift_not_positive,p0_5_diagnostic_combo,main,volume_price_hold_3d;ret20_universe_pctile
money_hold_5d,放量后5日价格保持,money_quality,confirmation_continuation,5d price hold after volume spike,true_high,120d,future_50pct_high_120d,same_horizon_confirmation_continuation_eligible_pit_stock_days,165295,11435,1897,0.1423576030732932,0.16589418452120683,1.1653342072344093,0.16589418452120683,0.09803235679930039,286,1354,185,367,8,28,0.12234368167905553,0.02055877701634159,0.08803373748023194,0.004217185028993147,0.020031628887717447,63.382182393252506,62.0,69.98045784477945,116.177304964539,0.7787494534324443,0.7404459991254919,0.0,0.0,9538,0.8341058154787931,-0.18893898179055194,False,True,False,False,p1_confirmation_refine,0.2710487444608567,0.38415841584158417,0.7055650306841889,8.445347119645495,8.0,20.0,3293,512,0.15548132402064987,0.14594498035012504,1.065342046349569,0.6866485013623979,504,734,in_year_episode_SH600029_2017-08-07_2017-12-26;in_year_episode_SH600111_2017-07-13_2017-08-10;in_year_episode_SH600196_2017-07-18_2017-12-25;in_year_episode_SH600276_2017-07-10_2017-11-07;in_year_episode_SH600309_2017-07-05_2017-10-10;in_year_episode_SH600519_2017-07-07_2017-12-29;in_year_episode_SH600690_2017-08-07_2017-11-21;in_year_episode_SH600703_2017-07-13_2017-11-13;in_year_episode_SH600887_2017-07-10_2017-12-22;in_year_episode_SH601012_2017-09-11_2017-11-22;in_year_episode_SH601155_2017-11-13_2017-12-29;in_year_episode_SH601318_2017-07-04_2017-11-22;in_year_episode_SH601336_2017-07-04_2017-11-22;in_year_episode_SH601600_2017-07-04_2017-09-01;in_year_episode_SH601601_2017-07-04_2017-11-20;in_year_episode_SH601888_2017-07-10_2017-11-13;in_year_episode_SH601933_2017-07-27_2017-12-20;in_year_episode_SH603288_2017-07-17_2017-11-10;in_year_episode_SH603993_2017-07-04_2017-09-12;in_year_episode_SZ000001_2017-07-05_2017-11-22,0.0999921608848402,False,instrument_year_lift_not_positive,p0_5_diagnostic_combo,main,volume_price_hold_5d;relative_ret20_vs_benchmark
money_spike_failed,放量后快速跌破,money_quality,early_entry_discovery,failed volume spike,true_high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,161280,947,112,0.09140625,0.11826821541710665,1.293874493452107,0.11826821541710665,0.06019007391763464,219,574,79,91,8,27,0.16473072861668428,0.03571428571428571,0.14285714285714285,0.017857142857142856,0.08928571428571429,76.90178571428571,85.0,86.47115384615384,129.47727272727272,0.9978880675818373,0.6198521647307286,0.0,0.0,835,0.8817317845828934,-0.14310060573480735,False,True,False,True,drop_or_false_positive_audit,0.15853658536585366,0.3841886269070735,0.41265298934577793,1.6498257839721255,1.0,4.0,743,91,0.1224764468371467,0.09921984396879376,1.2343946728606783,0.055858310626702996,41,734,in_year_episode_SH600332_2018-04-23_2018-05-29;in_year_episode_SH600346_2019-01-31_2019-09-16;in_year_episode_SH600741_2019-01-04_2019-11-28;in_year_episode_SH600958_2019-01-02_2019-03-07;in_year_episode_SH601009_2019-01-04_2019-10-16;in_year_episode_SH601901_2019-01-04_2019-12-31;in_year_episode_SH600011_2020-04-28_2020-08-21;in_year_episode_SH600019_2020-03-23_2020-11-10;in_year_episode_SH600660_2020-03-25_2020-12-29;in_year_episode_SH600893_2020-01-02_2020-12-31;in_year_episode_SH600958_2020-02-04_2020-07-09;in_year_episode_SH601088_2020-03-19_2020-11-30;in_year_episode_SH601166_2020-03-19_2020-11-30;in_year_episode_SH601607_2020-03-17_2020-08-07;in_year_episode_SH601633_2020-02-04_2020-12-31;in_year_episode_SH601788_2020-02-04_2020-07-13;in_year_episode_SH601919_2020-03-31_2020-12-30;in_year_episode_SH603259_2020-03-19_2020-12-31;in_year_episode_SZ000001_2020-03-19_2020-11-30;in_year_episode_SZ000725_2020-04-28_2020-12-30,0.059479820591428645,False,instrument_year_lift_not_positive,p0_5_diagnostic_combo,main,volume_spike_failed_5d;money_ratio20
money_rank_ret_rank,成交排名跃迁 + 收益排名跃迁,money_quality,early_entry_discovery,money rank jump with return rank jump,true_high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163167,272,39,0.09227356021744593,0.14338235294117646,1.5538833941520285,0.14338235294117646,0.051470588235294115,112,157,15,18,8,23,0.1323529411764706,0.15384615384615385,0.5897435897435898,0.1282051282051282,0.46153846153846156,71.23076923076923,78.0,78.4054054054054,160.27272727272728,1.0,0.8529411764705882,0.0,0.0,233,0.8566176470588236,-0.16881803538947707,False,True,False,False,p1_hypothesis_refine,0.11464968152866242,0.3871191135734072,0.2961612524640224,1.732484076433121,1.0,4.0,163,17,0.10429447852760736,0.1002377179080824,1.0404713984335217,0.01634877384196185,12,734,in_year_episode_SH603259_2019-01-04_2019-11-20;in_year_episode_SH600019_2020-03-23_2020-11-10;in_year_episode_SH600346_2020-03-30_2020-12-28;in_year_episode_SH600406_2020-02-03_2020-12-28;in_year_episode_SH600018_2021-02-04_2021-09-23;in_year_episode_SH600150_2021-02-04_2021-09-23;in_year_episode_SH601727_2021-07-29_2021-09-27;in_year_episode_SH601877_2021-06-18_2021-09-03;in_year_episode_SH600085_2023-01-06_2023-05-08;in_year_episode_SH601390_2023-01-12_2023-05-05;in_year_episode_SH601688_2023-01-03_2023-08-28;in_year_episode_SH603501_2023-01-03_2023-11-07,0.5134119957185068,False,instrument_year_lift_not_positive,p0_5_diagnostic_combo,main,money_rank_jump_with_ret_rank_jump;ret_rank_jump5_20
money_persistent_quality,高成交额持续,money_quality,confirmation_continuation,persistent high money with good close location,true_high,120d,future_50pct_high_120d,same_horizon_confirmation_continuation_eligible_pit_stock_days,163993,28623,4088,0.14214631112303575,0.14282220591831743,1.004754923219194,0.14282220591831743,0.0828354819550711,286,1455,210,470,8,28,0.11347517730496454,0.017367906066536203,0.07827788649706457,0.0031800391389432484,0.015166340508806261,63.09295499021526,61.0,69.9711087975013,119.00451722190853,0.8814589665653495,0.7701848164063865,0.0,0.0,24535,0.8571777940816826,-0.1725552993449335,False,True,False,False,p1_confirmation_refine,0.3230240549828179,0.38243064729194187,0.8446604822866776,19.67216494845361,19.0,37.299999999999955,4409,672,0.1524155137219324,0.14548885693745506,1.0476095347113428,0.662125340599455,486,734,in_year_episode_SH600029_2017-08-07_2017-12-26;in_year_episode_SH600111_2017-07-13_2017-08-10;in_year_episode_SH600196_2017-07-18_2017-12-25;in_year_episode_SH600276_2017-07-10_2017-11-07;in_year_episode_SH600309_2017-07-05_2017-10-10;in_year_episode_SH600519_2017-07-07_2017-12-29;in_year_episode_SH600690_2017-08-07_2017-11-21;in_year_episode_SH600703_2017-07-13_2017-11-13;in_year_episode_SH600887_2017-07-10_2017-12-22;in_year_episode_SH601012_2017-09-11_2017-11-22;in_year_episode_SH601318_2017-07-04_2017-11-22;in_year_episode_SH601336_2017-07-04_2017-11-22;in_year_episode_SH601600_2017-07-04_2017-09-01;in_year_episode_SH601601_2017-07-04_2017-11-20;in_year_episode_SH601888_2017-07-10_2017-11-13;in_year_episode_SH601933_2017-07-27_2017-12-20;in_year_episode_SH603288_2017-07-17_2017-11-10;in_year_episode_SH603993_2017-07-04_2017-09-12;in_year_episode_SZ000001_2017-07-05_2017-11-22;in_year_episode_SZ000002_2017-08-17_2017-11-29,-0.042854611492148864,False,instrument_year_lift_not_positive,p0_5_diagnostic_combo,main,high_money_persistence5;money_close_location_score
money_industry_improve,成交放大 + 行业宽度改善,money_quality,confirmation_continuation,money expansion with industry breadth improvement,true_high,120d,future_50pct_high_120d,same_horizon_confirmation_continuation_eligible_pit_stock_days,162785,17846,2390,0.14128451638664496,0.13392356830662333,0.9478998246355789,0.13392356830662333,0.07564720385520565,283,1365,193,388,8,27,0.13868654040121037,0.025523012552301255,0.09748953974895397,0.0066945606694560665,0.02887029288702929,62.082845188284516,59.0,68.37887640449438,117.89113680154142,0.8768911800963801,0.7772610108707834,0.0,0.0,15456,0.8660764316933767,-0.16892641969610317,False,True,False,False,p1_confirmation_refine,0.28424908424908424,0.38243064729194187,0.7432696261711805,13.073992673992674,12.0,28.0,3638,517,0.14211105002748764,0.1451700434153401,0.9789282050491609,0.6376021798365122,468,734,in_year_episode_SH600029_2017-08-07_2017-12-26;in_year_episode_SH600111_2017-07-13_2017-08-10;in_year_episode_SH600196_2017-07-18_2017-12-25;in_year_episode_SH600276_2017-07-10_2017-11-07;in_year_episode_SH600309_2017-07-05_2017-10-10;in_year_episode_SH600519_2017-07-07_2017-12-29;in_year_episode_SH600690_2017-08-07_2017-11-21;in_year_episode_SH600703_2017-07-13_2017-11-13;in_year_episode_SH600887_2017-07-10_2017-12-22;in_year_episode_SH601012_2017-09-11_2017-11-22;in_year_episode_SH601155_2017-11-13_2017-12-29;in_year_episode_SH601318_2017-07-04_2017-11-22;in_year_episode_SH601336_2017-07-04_2017-11-22;in_year_episode_SH601600_2017-07-04_2017-09-01;in_year_episode_SH601601_2017-07-04_2017-11-20;in_year_episode_SH601888_2017-07-10_2017-11-13;in_year_episode_SH601933_2017-07-27_2017-12-20;in_year_episode_SH603288_2017-07-17_2017-11-10;in_year_episode_SH603993_2017-07-04_2017-09-12;in_year_episode_SZ000002_2017-08-17_2017-11-29,-0.031028380413582024,False,dedup_trigger_event_lift_not_positive,p0_5_diagnostic_combo,main,money_industry_width_improve;industry_width_delta20
