target_industry,model_task,fold_id,contract_id,event_instrument_year,group_weight_sum_after_cap,group_key,group_weight_sum_before_cap,cap_scale,top_instrument_year_weight_share,instrument_year_weight_hhi,group_cap_pass
电子,industry_launch_winner_score_lgbm,fold_2020,T2_pooled_inner_validation,SZ002049_2020,8.232000000000001,电子|industry_launch_winner_score_lgbm|fold_2020|T2_pooled_inner_validation|SZ002049_2020,8.232000000000001,1.0,0.01996443007275667,0.04422487080577374,True
电子,industry_launch_winner_score_lgbm,fold_2020,T2_pooled_inner_validation,SZ002236_2018,0.0,电子|industry_launch_winner_score_lgbm|fold_2020|T2_pooled_inner_validation|SZ002236_2018,0.0,1.0,0.0,0.04422487080577374,True
电子,industry_launch_winner_score_lgbm,fold_2020,T2_pooled_inner_validation,SZ002236_2020,8.232000000000001,电子|industry_launch_winner_score_lgbm|fold_2020|T2_pooled_inner_validation|SZ002236_2020,8.232000000000001,1.0,0.01996443007275667,0.04422487080577374,True
电子,industry_launch_winner_score_lgbm,fold_2020,T2_pooled_inner_validation,SZ002241_2020,8.232000000000001,电子|industry_launch_winner_score_lgbm|fold_2020|T2_pooled_inner_validation|SZ002241_2020,8.232000000000001,1.0,0.01996443007275667,0.04422487080577374,True
电子,industry_launch_winner_score_lgbm,fold_2020,T2_pooled_inner_validation,SZ002371_2020,16.464000000000002,电子|industry_launch_winner_score_lgbm|fold_2020|T2_pooled_inner_validation|SZ002371_2020,16.464000000000002,1.0,0.03992886014551334,0.04422487080577374,True
电子,industry_launch_winner_score_lgbm,fold_2020,T2_pooled_inner_validation,SZ002414_2020,16.464000000000002,电子|industry_launch_winner_score_lgbm|fold_2020|T2_pooled_inner_validation|SZ002414_2020,16.464000000000002,1.0,0.03992886014551334,0.04422487080577374,True
电子,industry_launch_winner_score_lgbm,fold_2020,T2_pooled_inner_validation,SZ002415_2018,17.333333333333332,电子|industry_launch_winner_score_lgbm|fold_2020|T2_pooled_inner_validation|SZ002415_2018,17.333333333333332,1.0,0.042037186742118024,0.04422487080577374,True
电子,industry_launch_winner_score_lgbm,fold_2020,T2_pooled_inner_validation,SZ002415_2019,0.0,电子|industry_launch_winner_score_lgbm|fold_2020|T2_pooled_inner_validation|SZ002415_2019,0.0,1.0,0.0,0.04422487080577374,True
电子,industry_launch_winner_score_lgbm,fold_2020,T2_pooled_inner_validation,SZ002415_2020,16.464000000000002,电子|industry_launch_winner_score_lgbm|fold_2020|T2_pooled_inner_validation|SZ002415_2020,16.464000000000002,1.0,0.03992886014551334,0.04422487080577374,True
电子,industry_launch_winner_score_lgbm,fold_2020,T2_pooled_inner_validation,SZ002475_2018,17.333333333333332,电子|industry_launch_winner_score_lgbm|fold_2020|T2_pooled_inner_validation|SZ002475_2018,17.333333333333332,1.0,0.042037186742118024,0.04422487080577374,True
电子,industry_launch_winner_score_lgbm,fold_2020,T2_pooled_inner_validation,SZ002475_2019,0.0,电子|industry_launch_winner_score_lgbm|fold_2020|T2_pooled_inner_validation|SZ002475_2019,0.0,1.0,0.0,0.04422487080577374,True
电子,industry_launch_winner_score_lgbm,fold_2020,T2_pooled_inner_validation,SZ002475_2020,16.464000000000002,电子|industry_launch_winner_score_lgbm|fold_2020|T2_pooled_inner_validation|SZ002475_2020,16.464000000000002,1.0,0.03992886014551334,0.04422487080577374,True
电子,industry_launch_winner_score_lgbm,fold_2020,T2_pooled_inner_validation,SZ002600_2019,0.0,电子|industry_launch_winner_score_lgbm|fold_2020|T2_pooled_inner_validation|SZ002600_2019,0.0,1.0,0.0,0.04422487080577374,True
电子,industry_launch_winner_score_lgbm,fold_2020,T2_pooled_inner_validation,SZ002600_2020,16.464000000000002,电子|industry_launch_winner_score_lgbm|fold_2020|T2_pooled_inner_validation|SZ002600_2020,16.464000000000002,1.0,0.03992886014551334,0.04422487080577374,True
电子,industry_launch_winner_score_lgbm,fold_2020,T2_pooled_inner_validation,SZ002841_2020,24.696000000000005,电子|industry_launch_winner_score_lgbm|fold_2020|T2_pooled_inner_validation|SZ002841_2020,24.696000000000005,1.0,0.059893290218270015,0.04422487080577374,True
电子,industry_launch_winner_score_lgbm,fold_2020,T2_pooled_inner_validation,SZ002916_2020,24.696,电子|industry_launch_winner_score_lgbm|fold_2020|T2_pooled_inner_validation|SZ002916_2020,24.696,1.0,0.05989329021827001,0.04422487080577374,True
电子,industry_launch_winner_score_lgbm,fold_2020,T2_pooled_inner_validation,SZ002938_2019,0.0,电子|industry_launch_winner_score_lgbm|fold_2020|T2_pooled_inner_validation|SZ002938_2019,0.0,1.0,0.0,0.04422487080577374,True
电子,industry_launch_winner_score_lgbm,fold_2020,T2_pooled_inner_validation,SZ002938_2020,16.464000000000002,电子|industry_launch_winner_score_lgbm|fold_2020|T2_pooled_inner_validation|SZ002938_2020,16.464000000000002,1.0,0.03992886014551334,0.04422487080577374,True
电子,industry_launch_winner_score_lgbm,fold_2020,T3_grouped_temporal_inner_validation,SH600183_2020,16.464000000000002,电子|industry_launch_winner_score_lgbm|fold_2020|T3_grouped_temporal_inner_validation|SH600183_2020,16.464000000000002,1.0,0.03992886014551334,0.04422487080577374,True
电子,industry_launch_winner_score_lgbm,fold_2020,T3_grouped_temporal_inner_validation,SH600584_2020,16.464000000000002,电子|industry_launch_winner_score_lgbm|fold_2020|T3_grouped_temporal_inner_validation|SH600584_2020,16.464000000000002,1.0,0.03992886014551334,0.04422487080577374,True
电子,industry_launch_winner_score_lgbm,fold_2020,T3_grouped_temporal_inner_validation,SH600703_2018,17.33333333333333,电子|industry_launch_winner_score_lgbm|fold_2020|T3_grouped_temporal_inner_validation|SH600703_2018,17.33333333333333,1.0,0.04203718674211801,0.04422487080577374,True
电子,industry_launch_winner_score_lgbm,fold_2020,T3_grouped_temporal_inner_validation,SH600703_2019,0.0,电子|industry_launch_winner_score_lgbm|fold_2020|T3_grouped_temporal_inner_validation|SH600703_2019,0.0,1.0,0.0,0.04422487080577374,True
电子,industry_launch_winner_score_lgbm,fold_2020,T3_grouped_temporal_inner_validation,SH600703_2020,8.232000000000001,电子|industry_launch_winner_score_lgbm|fold_2020|T3_grouped_temporal_inner_validation|SH600703_2020,8.232000000000001,1.0,0.01996443007275667,0.04422487080577374,True
电子,industry_launch_winner_score_lgbm,fold_2020,T3_grouped_temporal_inner_validation,SH600745_2020,8.232000000000001,电子|industry_launch_winner_score_lgbm|fold_2020|T3_grouped_temporal_inner_validation|SH600745_2020,8.232000000000001,1.0,0.01996443007275667,0.04422487080577374,True
电子,industry_launch_winner_score_lgbm,fold_2020,T3_grouped_temporal_inner_validation,SH601138_2019,0.0,电子|industry_launch_winner_score_lgbm|fold_2020|T3_grouped_temporal_inner_validation|SH601138_2019,0.0,1.0,0.0,0.04422487080577374,True
电子,industry_launch_winner_score_lgbm,fold_2020,T3_grouped_temporal_inner_validation,SH601138_2020,27.44,电子|industry_launch_winner_score_lgbm|fold_2020|T3_grouped_temporal_inner_validation|SH601138_2020,27.44,1.0,0.06654810024252222,0.04422487080577374,True
电子,industry_launch_winner_score_lgbm,fold_2020,T3_grouped_temporal_inner_validation,SH601231_2020,0.0,电子|industry_launch_winner_score_lgbm|fold_2020|T3_grouped_temporal_inner_validation|SH601231_2020,0.0,1.0,0.0,0.04422487080577374,True
电子,industry_launch_winner_score_lgbm,fold_2020,T3_grouped_temporal_inner_validation,SH603160_2019,0.0,电子|industry_launch_winner_score_lgbm|fold_2020|T3_grouped_temporal_inner_validation|SH603160_2019,0.0,1.0,0.0,0.04422487080577374,True
电子,industry_launch_winner_score_lgbm,fold_2020,T3_grouped_temporal_inner_validation,SH603160_2020,16.464000000000002,电子|industry_launch_winner_score_lgbm|fold_2020|T3_grouped_temporal_inner_validation|SH603160_2020,16.464000000000002,1.0,0.03992886014551334,0.04422487080577374,True
电子,industry_launch_winner_score_lgbm,fold_2020,T3_grouped_temporal_inner_validation,SH603501_2020,16.464000000000002,电子|industry_launch_winner_score_lgbm|fold_2020|T3_grouped_temporal_inner_validation|SH603501_2020,16.464000000000002,1.0,0.03992886014551334,0.04422487080577374,True
电子,industry_launch_winner_score_lgbm,fold_2020,T3_grouped_temporal_inner_validation,SH603986_2020,16.464000000000002,电子|industry_launch_winner_score_lgbm|fold_2020|T3_grouped_temporal_inner_validation|SH603986_2020,16.464000000000002,1.0,0.03992886014551334,0.04422487080577374,True
电子,industry_launch_winner_score_lgbm,fold_2020,T3_grouped_temporal_inner_validation,SZ000100_2020,16.464000000000002,电子|industry_launch_winner_score_lgbm|fold_2020|T3_grouped_temporal_inner_validation|SZ000100_2020,16.464000000000002,1.0,0.03992886014551334,0.04422487080577374,True
电子,industry_launch_winner_score_lgbm,fold_2020,T3_grouped_temporal_inner_validation,SZ000725_2018,17.33333333333333,电子|industry_launch_winner_score_lgbm|fold_2020|T3_grouped_temporal_inner_validation|SZ000725_2018,17.33333333333333,1.0,0.04203718674211801,0.04422487080577374,True
电子,industry_launch_winner_score_lgbm,fold_2020,T3_grouped_temporal_inner_validation,SZ000725_2019,0.0,电子|industry_launch_winner_score_lgbm|fold_2020|T3_grouped_temporal_inner_validation|SZ000725_2019,0.0,1.0,0.0,0.04422487080577374,True
电子,industry_launch_winner_score_lgbm,fold_2020,T3_grouped_temporal_inner_validation,SZ000725_2020,27.440000000000005,电子|industry_launch_winner_score_lgbm|fold_2020|T3_grouped_temporal_inner_validation|SZ000725_2020,27.440000000000005,1.0,0.06654810024252224,0.04422487080577374,True
电子,industry_launch_winner_score_lgbm,fold_2020,T3_grouped_temporal_inner_validation,SZ002049_2020,8.232000000000001,电子|industry_launch_winner_score_lgbm|fold_2020|T3_grouped_temporal_inner_validation|SZ002049_2020,8.232000000000001,1.0,0.01996443007275667,0.04422487080577374,True
电子,industry_launch_winner_score_lgbm,fold_2020,T3_grouped_temporal_inner_validation,SZ002236_2018,0.0,电子|industry_launch_winner_score_lgbm|fold_2020|T3_grouped_temporal_inner_validation|SZ002236_2018,0.0,1.0,0.0,0.04422487080577374,True
电子,industry_launch_winner_score_lgbm,fold_2020,T3_grouped_temporal_inner_validation,SZ002236_2020,8.232000000000001,电子|industry_launch_winner_score_lgbm|fold_2020|T3_grouped_temporal_inner_validation|SZ002236_2020,8.232000000000001,1.0,0.01996443007275667,0.04422487080577374,True
电子,industry_launch_winner_score_lgbm,fold_2020,T3_grouped_temporal_inner_validation,SZ002241_2020,8.232000000000001,电子|industry_launch_winner_score_lgbm|fold_2020|T3_grouped_temporal_inner_validation|SZ002241_2020,8.232000000000001,1.0,0.01996443007275667,0.04422487080577374,True
电子,industry_launch_winner_score_lgbm,fold_2020,T3_grouped_temporal_inner_validation,SZ002371_2020,16.464000000000002,电子|industry_launch_winner_score_lgbm|fold_2020|T3_grouped_temporal_inner_validation|SZ002371_2020,16.464000000000002,1.0,0.03992886014551334,0.04422487080577374,True
电子,industry_launch_winner_score_lgbm,fold_2020,T3_grouped_temporal_inner_validation,SZ002414_2020,16.464000000000002,电子|industry_launch_winner_score_lgbm|fold_2020|T3_grouped_temporal_inner_validation|SZ002414_2020,16.464000000000002,1.0,0.03992886014551334,0.04422487080577374,True
电子,industry_launch_winner_score_lgbm,fold_2020,T3_grouped_temporal_inner_validation,SZ002415_2018,17.333333333333332,电子|industry_launch_winner_score_lgbm|fold_2020|T3_grouped_temporal_inner_validation|SZ002415_2018,17.333333333333332,1.0,0.042037186742118024,0.04422487080577374,True
电子,industry_launch_winner_score_lgbm,fold_2020,T3_grouped_temporal_inner_validation,SZ002415_2019,0.0,电子|industry_launch_winner_score_lgbm|fold_2020|T3_grouped_temporal_inner_validation|SZ002415_2019,0.0,1.0,0.0,0.04422487080577374,True
电子,industry_launch_winner_score_lgbm,fold_2020,T3_grouped_temporal_inner_validation,SZ002415_2020,16.464000000000002,电子|industry_launch_winner_score_lgbm|fold_2020|T3_grouped_temporal_inner_validation|SZ002415_2020,16.464000000000002,1.0,0.03992886014551334,0.04422487080577374,True
电子,industry_launch_winner_score_lgbm,fold_2020,T3_grouped_temporal_inner_validation,SZ002475_2018,17.333333333333332,电子|industry_launch_winner_score_lgbm|fold_2020|T3_grouped_temporal_inner_validation|SZ002475_2018,17.333333333333332,1.0,0.042037186742118024,0.04422487080577374,True
电子,industry_launch_winner_score_lgbm,fold_2020,T3_grouped_temporal_inner_validation,SZ002475_2019,0.0,电子|industry_launch_winner_score_lgbm|fold_2020|T3_grouped_temporal_inner_validation|SZ002475_2019,0.0,1.0,0.0,0.04422487080577374,True
电子,industry_launch_winner_score_lgbm,fold_2020,T3_grouped_temporal_inner_validation,SZ002475_2020,16.464000000000002,电子|industry_launch_winner_score_lgbm|fold_2020|T3_grouped_temporal_inner_validation|SZ002475_2020,16.464000000000002,1.0,0.03992886014551334,0.04422487080577374,True
电子,industry_launch_winner_score_lgbm,fold_2020,T3_grouped_temporal_inner_validation,SZ002600_2019,0.0,电子|industry_launch_winner_score_lgbm|fold_2020|T3_grouped_temporal_inner_validation|SZ002600_2019,0.0,1.0,0.0,0.04422487080577374,True
电子,industry_launch_winner_score_lgbm,fold_2020,T3_grouped_temporal_inner_validation,SZ002600_2020,16.464000000000002,电子|industry_launch_winner_score_lgbm|fold_2020|T3_grouped_temporal_inner_validation|SZ002600_2020,16.464000000000002,1.0,0.03992886014551334,0.04422487080577374,True
电子,industry_launch_winner_score_lgbm,fold_2020,T3_grouped_temporal_inner_validation,SZ002841_2020,24.696000000000005,电子|industry_launch_winner_score_lgbm|fold_2020|T3_grouped_temporal_inner_validation|SZ002841_2020,24.696000000000005,1.0,0.059893290218270015,0.04422487080577374,True
电子,industry_launch_winner_score_lgbm,fold_2020,T3_grouped_temporal_inner_validation,SZ002916_2020,24.696,电子|industry_launch_winner_score_lgbm|fold_2020|T3_grouped_temporal_inner_validation|SZ002916_2020,24.696,1.0,0.05989329021827001,0.04422487080577374,True
电子,industry_launch_winner_score_lgbm,fold_2020,T3_grouped_temporal_inner_validation,SZ002938_2019,0.0,电子|industry_launch_winner_score_lgbm|fold_2020|T3_grouped_temporal_inner_validation|SZ002938_2019,0.0,1.0,0.0,0.04422487080577374,True
电子,industry_launch_winner_score_lgbm,fold_2020,T3_grouped_temporal_inner_validation,SZ002938_2020,16.464000000000002,电子|industry_launch_winner_score_lgbm|fold_2020|T3_grouped_temporal_inner_validation|SZ002938_2020,16.464000000000002,1.0,0.03992886014551334,0.04422487080577374,True
电子,industry_launch_winner_score_lgbm,fold_2020,T4_diagnostic_minimal_instrument_gate,SH600183_2020,16.464000000000002,电子|industry_launch_winner_score_lgbm|fold_2020|T4_diagnostic_minimal_instrument_gate|SH600183_2020,16.464000000000002,1.0,0.032993987975951905,0.036229897486355474,True
电子,industry_launch_winner_score_lgbm,fold_2020,T4_diagnostic_minimal_instrument_gate,SH600584_2020,16.464000000000002,电子|industry_launch_winner_score_lgbm|fold_2020|T4_diagnostic_minimal_instrument_gate|SH600584_2020,16.464000000000002,1.0,0.032993987975951905,0.036229897486355474,True
电子,industry_launch_winner_score_lgbm,fold_2020,T4_diagnostic_minimal_instrument_gate,SH600703_2017,17.333333333333332,电子|industry_launch_winner_score_lgbm|fold_2020|T4_diagnostic_minimal_instrument_gate|SH600703_2017,17.333333333333332,1.0,0.034736138944555774,0.036229897486355474,True
电子,industry_launch_winner_score_lgbm,fold_2020,T4_diagnostic_minimal_instrument_gate,SH600703_2018,17.33333333333333,电子|industry_launch_winner_score_lgbm|fold_2020|T4_diagnostic_minimal_instrument_gate|SH600703_2018,17.33333333333333,1.0,0.03473613894455577,0.036229897486355474,True
电子,industry_launch_winner_score_lgbm,fold_2020,T4_diagnostic_minimal_instrument_gate,SH600703_2019,0.0,电子|industry_launch_winner_score_lgbm|fold_2020|T4_diagnostic_minimal_instrument_gate|SH600703_2019,0.0,1.0,0.0,0.036229897486355474,True
电子,industry_launch_winner_score_lgbm,fold_2020,T4_diagnostic_minimal_instrument_gate,SH600703_2020,8.232000000000001,电子|industry_launch_winner_score_lgbm|fold_2020|T4_diagnostic_minimal_instrument_gate|SH600703_2020,8.232000000000001,1.0,0.016496993987975953,0.036229897486355474,True
电子,industry_launch_winner_score_lgbm,fold_2020,T4_diagnostic_minimal_instrument_gate,SH600745_2020,8.232000000000001,电子|industry_launch_winner_score_lgbm|fold_2020|T4_diagnostic_minimal_instrument_gate|SH600745_2020,8.232000000000001,1.0,0.016496993987975953,0.036229897486355474,True
电子,industry_launch_winner_score_lgbm,fold_2020,T4_diagnostic_minimal_instrument_gate,SH601138_2019,0.0,电子|industry_launch_winner_score_lgbm|fold_2020|T4_diagnostic_minimal_instrument_gate|SH601138_2019,0.0,1.0,0.0,0.036229897486355474,True
电子,industry_launch_winner_score_lgbm,fold_2020,T4_diagnostic_minimal_instrument_gate,SH601138_2020,27.44,电子|industry_launch_winner_score_lgbm|fold_2020|T4_diagnostic_minimal_instrument_gate|SH601138_2020,27.44,1.0,0.05498997995991984,0.036229897486355474,True
电子,industry_launch_winner_score_lgbm,fold_2020,T4_diagnostic_minimal_instrument_gate,SH601231_2020,0.0,电子|industry_launch_winner_score_lgbm|fold_2020|T4_diagnostic_minimal_instrument_gate|SH601231_2020,0.0,1.0,0.0,0.036229897486355474,True
电子,industry_launch_winner_score_lgbm,fold_2020,T4_diagnostic_minimal_instrument_gate,SH603160_2019,0.0,电子|industry_launch_winner_score_lgbm|fold_2020|T4_diagnostic_minimal_instrument_gate|SH603160_2019,0.0,1.0,0.0,0.036229897486355474,True
电子,industry_launch_winner_score_lgbm,fold_2020,T4_diagnostic_minimal_instrument_gate,SH603160_2020,16.464000000000002,电子|industry_launch_winner_score_lgbm|fold_2020|T4_diagnostic_minimal_instrument_gate|SH603160_2020,16.464000000000002,1.0,0.032993987975951905,0.036229897486355474,True
电子,industry_launch_winner_score_lgbm,fold_2020,T4_diagnostic_minimal_instrument_gate,SH603501_2020,16.464000000000002,电子|industry_launch_winner_score_lgbm|fold_2020|T4_diagnostic_minimal_instrument_gate|SH603501_2020,16.464000000000002,1.0,0.032993987975951905,0.036229897486355474,True
电子,industry_launch_winner_score_lgbm,fold_2020,T4_diagnostic_minimal_instrument_gate,SH603986_2020,16.464000000000002,电子|industry_launch_winner_score_lgbm|fold_2020|T4_diagnostic_minimal_instrument_gate|SH603986_2020,16.464000000000002,1.0,0.032993987975951905,0.036229897486355474,True
