fetched_at_utc,snapshot_date,provider,board_type,board_name,board_code,role,source_api,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,休闲食品,BK1281,current_membership,stock_board_industry_cons_em,1,300972,万辰集团,199.43,6.15,11.55,31470,610072710.68,9.06,200.6,183.58,186.0,187.88,1.74,15.62,20.53
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,休闲食品,BK1281,current_membership,stock_board_industry_cons_em,2,002557,洽洽食品,20.12,4.03,0.78,71226,141820060.06,4.4,20.14,19.29,19.48,19.34,1.41,15.12,2.05
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,休闲食品,BK1281,current_membership,stock_board_industry_cons_em,3,002956,西麦食品,21.18,3.57,0.73,42415,89221192.44,6.11,21.45,20.2,20.57,20.45,1.36,16.33,4.14
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,休闲食品,BK1281,current_membership,stock_board_industry_cons_em,4,603697,有友食品,10.53,2.93,0.3,69738,73156526.0,4.89,10.65,10.15,10.15,10.23,1.63,17.12,2.56
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,休闲食品,BK1281,current_membership,stock_board_industry_cons_em,5,002695,煌上煌,10.78,1.99,0.21,87554,94527670.09,4.92,10.98,10.46,10.57,10.57,1.71,33.07,2.19
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,休闲食品,BK1281,current_membership,stock_board_industry_cons_em,6,603043,广州酒家,13.58,1.95,0.26,39111,52883221.0,3.53,13.7,13.23,13.31,13.32,0.7,36.51,2.05
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,休闲食品,BK1281,current_membership,stock_board_industry_cons_em,7,002991,甘源食品,42.21,1.49,0.62,8082,34083838.4,2.89,42.6,41.4,41.6,41.59,1.62,14.83,2.33
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,休闲食品,BK1281,current_membership,stock_board_industry_cons_em,8,003000,劲仔食品,10.39,1.46,0.15,40571,42160801.42,2.73,10.48,10.2,10.26,10.24,1.32,16.44,3.5
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,休闲食品,BK1281,current_membership,stock_board_industry_cons_em,9,002582,好想你,9.08,1.23,0.11,155414,141109425.0,4.01,9.26,8.9,9.0,8.97,4.51,0.91,0.84
2026-07-06T07:48:20Z,2026-07-06,eastmoney,industry,休闲食品,BK1281,current_membership,stock_board_industry_cons_em,10,603719,良品铺子,9.1,1.0,0.09,39802,36245173.0,2.77,9.2,8.95,8.97,9.01,0.99,19.12,1.88
