model_id,train_target_component,threshold_id,denominator_id,split,e1_missed_winner_n,rejected_e1_missed_winner_n,e1_missed_retention,e1_missed_definition,proxy_status
h_style_logistic_baseline__hybrid_cost_bad_10_20__baseline_fs0__none,hybrid_cost_bad_10_20,keep_7000,risk_on_r_core_horizon_complete,train,1593,760,0.5229127432517263,episode_level_proxy_from_08_membership,no_episode_membership_for_event
h_style_logistic_baseline__hybrid_cost_bad_10_20__baseline_fs0__none,hybrid_cost_bad_10_20,keep_7000,risk_on_r_core_horizon_complete,validation,121,57,0.5289256198347108,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_8500,risk_on_r6_horizon_complete,robustness,306,82,0.7320261437908496,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_8500,risk_on_r6_horizon_complete,train,497,101,0.7967806841046278,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_8500,risk_on_r6_horizon_complete,validation,41,12,0.7073170731707317,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_8500,risk_on_r_core_horizon_complete,robustness,991,253,0.7447023208879919,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_8500,risk_on_r_core_horizon_complete,train,1593,342,0.7853107344632768,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_8500,risk_on_r_core_horizon_complete,validation,121,34,0.71900826446281,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_8250,risk_on_r6_horizon_complete,robustness,306,87,0.7156862745098039,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_8250,risk_on_r6_horizon_complete,train,497,121,0.7565392354124748,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_8250,risk_on_r6_horizon_complete,validation,41,13,0.6829268292682927,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_8250,risk_on_r_core_horizon_complete,robustness,991,276,0.7214934409687185,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_8250,risk_on_r_core_horizon_complete,train,1593,386,0.7576898932831136,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_8250,risk_on_r_core_horizon_complete,validation,121,37,0.6942148760330579,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_8000,risk_on_r6_horizon_complete,robustness,306,99,0.6764705882352942,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_8000,risk_on_r6_horizon_complete,train,497,140,0.7183098591549296,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_8000,risk_on_r6_horizon_complete,validation,41,14,0.6585365853658537,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_8000,risk_on_r_core_horizon_complete,robustness,991,312,0.6851664984863775,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_8000,risk_on_r_core_horizon_complete,train,1593,445,0.7206528562460766,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_8000,risk_on_r_core_horizon_complete,validation,121,39,0.6776859504132231,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_7750,risk_on_r6_horizon_complete,robustness,306,104,0.6601307189542484,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_7750,risk_on_r6_horizon_complete,train,497,157,0.6841046277665996,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_7750,risk_on_r6_horizon_complete,validation,41,14,0.6585365853658537,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_7750,risk_on_r_core_horizon_complete,robustness,991,337,0.6599394550958627,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_7750,risk_on_r_core_horizon_complete,train,1593,503,0.6842435655994978,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_7750,risk_on_r_core_horizon_complete,validation,121,41,0.6611570247933884,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_7500,risk_on_r6_horizon_complete,robustness,306,111,0.6372549019607843,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_7500,risk_on_r6_horizon_complete,train,497,173,0.6519114688128773,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_7500,risk_on_r6_horizon_complete,validation,41,14,0.6585365853658537,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_7500,risk_on_r_core_horizon_complete,robustness,991,370,0.6266397578203835,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_7500,risk_on_r_core_horizon_complete,train,1593,555,0.6516007532956686,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_7500,risk_on_r_core_horizon_complete,validation,121,42,0.6528925619834711,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_7250,risk_on_r6_horizon_complete,robustness,306,117,0.6176470588235294,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_7250,risk_on_r6_horizon_complete,train,497,195,0.607645875251509,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_7250,risk_on_r6_horizon_complete,validation,41,14,0.6585365853658537,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_7250,risk_on_r_core_horizon_complete,robustness,991,393,0.6034308779011099,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_7250,risk_on_r_core_horizon_complete,train,1593,617,0.6126804770872567,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_7250,risk_on_r_core_horizon_complete,validation,121,43,0.6446280991735537,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_7000,risk_on_r6_horizon_complete,robustness,306,120,0.6078431372549019,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_7000,risk_on_r6_horizon_complete,train,497,210,0.5774647887323944,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_7000,risk_on_r6_horizon_complete,validation,41,17,0.5853658536585366,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_7000,risk_on_r_core_horizon_complete,robustness,991,416,0.5802219979818365,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_7000,risk_on_r_core_horizon_complete,train,1593,659,0.5863151286880101,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_overlap__none,false_repair_20d_component,keep_7000,risk_on_r_core_horizon_complete,validation,121,46,0.6198347107438017,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,false_repair_20d_component,keep_8500,risk_on_r6_horizon_complete,robustness,306,97,0.6830065359477124,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,false_repair_20d_component,keep_8500,risk_on_r6_horizon_complete,train,497,127,0.744466800804829,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,false_repair_20d_component,keep_8500,risk_on_r6_horizon_complete,validation,41,13,0.6829268292682927,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,false_repair_20d_component,keep_8500,risk_on_r_core_horizon_complete,robustness,991,306,0.6912209889001009,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,false_repair_20d_component,keep_8500,risk_on_r_core_horizon_complete,train,1593,388,0.7564344005021971,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,false_repair_20d_component,keep_8500,risk_on_r_core_horizon_complete,validation,121,38,0.6859504132231405,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,false_repair_20d_component,keep_8250,risk_on_r6_horizon_complete,robustness,306,107,0.6503267973856209,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,false_repair_20d_component,keep_8250,risk_on_r6_horizon_complete,train,497,140,0.7183098591549296,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,false_repair_20d_component,keep_8250,risk_on_r6_horizon_complete,validation,41,14,0.6585365853658537,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,false_repair_20d_component,keep_8250,risk_on_r_core_horizon_complete,robustness,991,342,0.6548940464177598,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,false_repair_20d_component,keep_8250,risk_on_r_core_horizon_complete,train,1593,450,0.7175141242937854,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,false_repair_20d_component,keep_8250,risk_on_r_core_horizon_complete,validation,121,42,0.6528925619834711,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,false_repair_20d_component,keep_8000,risk_on_r6_horizon_complete,robustness,306,115,0.6241830065359477,episode_level_proxy_from_08_membership,no_episode_membership_for_event
regularized_logistic_or_elastic_net__false_repair_20d_component__drop_direct_related_overlap__none,false_repair_20d_component,keep_8000,risk_on_r6_horizon_complete,train,497,157,0.6841046277665996,episode_level_proxy_from_08_membership,no_episode_membership_for_event
